video_id,author_username,video_description,hashtags,suggested_words,file_name
7293672618723495211,itonyvara,israeli influencers truly revealing the propaganda that their country puts out about how “scared they are for their lives” be serious😭 #palestine #freepalestine ,"['palestine', 'freepalestine']","israeli influencer, gluten free israel, israeli influencers new jeans, gluten free bread israel, new jeans israel, israeli influencer gluten bread, gluten free cookies israel, influencers, israeli hummus, oven palestine",Sec2Gr3_77217.csv
7278306435140783392,cijamestk,The bookshelf. He also owned books by famed Watergate scandal reporter Bob Woodward and US academic Noam Chomsky.  It is likely that the cook book and world record book was intended for other residents of the compound #politics #skit #fyp #foryoupage ,"['politics', 'skit', 'fyp', 'foryoupage']",,Sec2Gr3_77217.csv
6866180645400431877,erwinandco,Did you get all test answers correctly? #supervision #colorvision #learnontiktok,"['supervision', 'colorvision', 'learnontiktok']",,Sec2Gr3_77217.csv
7293031882474736939,florida.florian,Replying to @Smoking Redmoon Why Roma DONT want an ethnostate #romani #romatiktok #palestine #indigenous #southasia #rrom #brown #browntiktok #zionism #history #freepalestine   ,"['romani', 'romatiktok', 'palestine', 'indigenous', 'southasia', 'rrom', 'brown', 'browntiktok', 'zionism', 'history', 'freepalestine']","conscious lee liberia, romani, romani barbie, jewish, romani history, history, Native Indigenous, romani gypsies, Roman Empire History, romani language",Sec2Gr3_77217.csv
6983354700502551809,adielofisrael,Some Israeli culture icons for y’all😍 #israel #palestine #indigenous #jewish  #sudra #ישראל,"['israel', 'palestine', 'indigenous', 'jewish', 'sudra', 'ישראל']","jewish, Native Indigenous, Beautiful And Amazing Culture, israeli hummus, visit israel, Jewish Food",Sec2Gr3_77217.csv
7290213148928347425,whodidwhatnowpod,"The scold’s bridle though, that’s real…  #history #historytok #ironmaiden #chastitybelt #pearofanguish #scoldbridle ","['history', 'historytok', 'ironmaiden', 'chastitybelt', 'pearofanguish', 'scoldbridle']",,Sec2Gr3_77217.csv
7294133509981998378,guidoisms,Sad to know Jordan Peele signed this No Cease Fire Letter thanking Joe Biden. You wrote Get Out and now stand on the wrong side of history. #jordanpeele #ceasefirenow #freepalestine #GetOutJordanPeele #ceasefire #genocidejoe #gtfo ,"['jordanpeele', 'ceasefirenow', 'freepalestine', 'getoutjordanpeele', 'ceasefire', 'genocidejoe', 'gtfo']",,Sec2Gr3_77217.csv
7289930382286556462,nataliethehero,Is Amy Schumer okay??? #amyschumer #israel #hamas #Palestine #celebrity #popculture #popculturenews #activism #socialmedia ,"['amyschumer', 'israel', 'hamas', 'palestine', 'celebrity', 'popculture', 'popculturenews', 'activism', 'socialmedia']",,Sec2Gr3_77217.csv
7295144221634481413,bakhitaplusafrica,“Simply put we are all placed om this esrth to vibe” stop! Stop please! #bakhitaplus___ #socialjustice #politicaltiktok #palestine🇵🇸 #decolonisation #poltics ,"['bakhitaplus___', 'socialjustice', 'politicaltiktok', 'palestine🇵🇸', 'decolonisation', 'poltics']",,Sec2Gr3_77217.csv
7294787386502860078,derneesha,#fyp #relatable #like #fypp #foryoupage #fyppppppppppppppppppppppp #football #yournotstupid ,"['fyp', 'relatable', 'like', 'fypp', 'foryoupage', 'fyppppppppppppppppppppppp', 'football', 'yournotstupid']",,Sec2Gr3_77217.csv
7269454618134875434,prehistoric_page,Replying to @miltredconure Meat eating Ceratopsians?? #dinotok #fypシ #foryoupage #dinosaur #accuratedinosaurs #edutok #learnontiktok #paleontology #jurassicworld #triceratops ,"['dinotok', 'fypシ', 'foryoupage', 'dinosaur', 'accuratedinosaurs', 'edutok', 'learnontiktok', 'paleontology', 'jurassicworld', 'triceratops']","Dinosaurs, triceratops, Dinosaur TikTok, Real Dinosaur, accurate dinosaurs depiction, jurassic world, Meat Snacks, scientifically accurate dinosaur, dinosaurs caught on camera, dinosaurs scientifically",Sec2Gr3_77217.csv
7138139629533908267,thedinofax,Some terrifying dinosaur facts! #fyp #foryou #fypシ #learnontiktok #edutok #scary #horror #science #horrortok #dinosaur,"['fyp', 'foryou', 'fypシ', 'learnontiktok', 'edutok', 'scary', 'horror', 'science', 'horrortok', 'dinosaur']","Dinosaur, raptor dinosaur, Dinosaur Facts, giganotosaurus, Dinosaur TikTok, dinosaurs of tiktok, Science TikTok, Real Dinosaur, raptors, dinosaurs scientifically",Sec2Gr3_77217.csv
7235617915431652651,prehistoric_page,Spinosaurus! #spinosaurus #jurassicpark #jurassicpark3 #dinosaur #accuratedinosaurs #science #sciencetok #paleontology #fypシ #foryoupage #prehistoriclife #learnontiktok #edutok #prehistory #prehistoric #spinosauridae #jurassicworld #jurassicworlddominion ,"['spinosaurus', 'jurassicpark', 'jurassicpark3', 'dinosaur', 'accuratedinosaurs', 'science', 'sciencetok', 'paleontology', 'fypシ', 'foryoupage', 'prehistoriclife', 'learnontiktok', 'edutok', 'prehistory', 'prehistoric', 'spinosauridae', 'jurassicworld', 'jurassicworlddominion']","Spinosaurus, jp3 spinosaurus, Jurassic Park, spinosaurus fossil, spinosaurus edit, Dinosaurs Real Sound, scientifically accurate dinosaurs, dinosaur, Dinosaur TikTok, Real Dinosaur",Sec2Gr3_77217.csv
7195267389447998763,thedinofax,One of the most accurate dinosaurs yet! #fyp #foryou #fypシ #learnontiktok #edutok #science #didyouknow #dinosaur ,"['fyp', 'foryou', 'fypシ', 'learnontiktok', 'edutok', 'science', 'didyouknow', 'dinosaur']","dinosaurs, scientifically accurate dinosaurs, preserved dinosaur, accurate dinosaurs, best preserved dinosaur, Dinosaur TikTok, scientifically accurate dinosaurs look, accurate dinosaurs depiction, dinosaurs scientifically, dinosaurs scientifically look like",Sec2Gr3_77217.csv
7271614355999870250,prehistoric_page,Replying to @red_dragon_23 the accurate Megalosaurus art is done by Gabriel Ugueto #dinotok #fypシ #foryoupage #dinosaur #accuratedinosaurs #edutok #learnontiktok #paleontology #jurassicworld #jurassicworldevolution2 #megalosaurus ,"['dinotok', 'fypシ', 'foryoupage', 'dinosaur', 'accuratedinosaurs', 'edutok', 'learnontiktok', 'paleontology', 'jurassicworld', 'jurassicworldevolution2', 'megalosaurus']",,Sec2Gr3_77217.csv
7269956484572695851,jc.dombrowski,Prions are my worst fear as a biologist 🤧🤧🤧 #fyp #science #news #southcarolina #prion ,"['fyp', 'science', 'news', 'southcarolina', 'prion']","cruetzfeld jakob disease, prion south carolina, prions disease, Science, Biology, Science TikTok, Biology Science, bovine spongiform encephalitis, south carolina, Wildlife Biologist",Sec2Gr3_77217.csv
7294362990118178094,itsabubatata,They took ‘Dammi Falastini’ down so they could put up this😫🤮 #foryou #foryoupage #arabs #foru #palestine #arabtiktok #tiktokarab #foryour #music #arab ,"['foryou', 'foryoupage', 'arabs', 'foru', 'palestine', 'arabtiktok', 'tiktokarab', 'foryour', 'music', 'arab']",,Sec2Gr3_77217.csv
7289168649267547423,thatgoodnewsgirl,"Fat Bear Week has ended and the results are in! This year, we have a first-time winner - and it’s well deserved. 🏆🐻  📸 explore.org / Fat Bear Week Bracket Tournament (FB) #fatbearweek #bearsoftiktok #wildlife #goodnews #positivecontent  ","['fatbearweek', 'bearsoftiktok', 'wildlife', 'goodnews', 'positivecontent']","Otis The Bear, fat otis, bears, Wildlife, Bear Videos, Bears Of TikTok, Wildlife Animals, Animals Of TikTok, wild animals of TikTok, Animal",Sec2Gr3_77217.csv
6937335710449978630,sharknadovag,"Reply to @f1ightr3acts Have fun with that, kiddo 🌸 #indigenous #sweden #sami #fyp #queer #pan #lgbtq #leftist","['indigenous', 'sweden', 'sami', 'fyp', 'queer', 'pan', 'lgbtq', 'leftist']",,Sec2Gr3_77217.csv
7284365244447690014,thedemocrats,Reminder. #thedemocrats #2024election #bidenharris2024 #dnc ,"['thedemocrats', '2024election', 'bidenharris2024', 'dnc']",,Sec2Gr3_77217.csv
7293557546017672478,thedemocrats,G🤡P can’t choose a leader… #dnc #thedemocrats #speakerofthehouse #houseofrepresentatives ,"['dnc', 'thedemocrats', 'speakerofthehouse', 'houseofrepresentatives']",,Sec2Gr3_77217.csv
7292253795759836459,elisany20,"Life in Russia’s COLDEST CITY - Yakutsk | Yakut habits, heatwave (-35 C), my walrus-friends #russia #discover #fyp #foryou #life ","['russia', 'discover', 'fyp', 'foryou', 'life']","yakutsk in summer, russia, Yakutsk Russia In Summer, life in russia, coldest place on earth, moscow russia, yakut, Living In Russia, coldest city in the world, Yakutsk City In Russia",Sec2Gr3_77217.csv
7293537949860367658,proqmatic,tag them in the comments with a 🇵🇸 flag. I’ll start… #palestine #freepalestine #celebrity #biden ,"['palestine', 'freepalestine', 'celebrity', 'biden']","constance wu, Taika Waititi, jack black, bradley cooper, Ewan Mcgregor, bella thorne, bradley cooper gigi, Paul Rudd, celebrities sign ceasefire, celebrities ceasefire",Sec2Gr3_77217.csv
7293206582748286239,ehunzi,The way people try to use this as a “gotcha” as if I dont fully support the land back movement. #palestine #landback ,"['palestine', 'landback']",,Sec2Gr3_77217.csv
7291344121761975595,emietheral,My other video shows all of them.  Reminder to: Do not buy disney related merch that includes marvel /starwars and other franchises they own. Do not from any brands or restaurants these companies own. They are NOT nessisties and honestly youll be saving money. #palestine #fypシ #isnotreal #fyp #fypシ゚viral #fypage #fyppppppppppppppppppppppp #fypp #palestinetiktok #fypdong ,"['palestine', 'fypシ', 'isnotreal', 'fyp', 'fypシ゚viral', 'fypage', 'fyppppppppppppppppppppppp', 'fypp', 'palestinetiktok', 'fypdong']",,Sec2Gr3_77217.csv
7291760333746736416,hasiszters5,Im so flad evelyn has a talk with erica and im sorry with my last post i blamed erica but she ac did it by mistake 💕💕 . Sending love xx | #ericaha #evelynha #israel #palestine #fyp #hasisters #fyp #fyp ,"['ericaha', 'evelynha', 'israel', 'palestine', 'fyp', 'hasisters', 'fyp', 'fyp']",,Sec2Gr3_77217.csv
7291637516283809056,thehistorygossip,the coin did her so dirty💀 #anneboleyn #anneboleynedit #tudorhistory #tudor #henryviii #janeseymour #history #historytok ,"['anneboleyn', 'anneboleynedit', 'tudorhistory', 'tudor', 'henryviii', 'janeseymour', 'history', 'historytok']","Anne Boleyn, jane seymour, anne boleyn real face, Anne Boleyn Head Now In Museum, henry viii, henry viii six wives, holbein portrait anne boleyn, The Tudors, natalie portman anne boleyn, anne boleyn real face xray",Sec2Gr3_77217.csv
7291617808381775112,mynameisnaz,Replying to @H. No 🩸in our hair please… #palestine #freepalestine #bds #boycottisrael #palestinebrands #propalestine #palestineفلسطين #palestine🇵🇸 #palestineforever #فلسطين #فلسطين🇵🇸 ,"['palestine', 'freepalestine', 'bds', 'boycottisrael', 'palestinebrands', 'propalestine', 'palestineفلسطين', 'palestine🇵🇸', 'palestineforever', 'فلسطين', 'فلسطين🇵🇸']",,Sec2Gr3_77217.csv
7292509890210204974,ian.gunther,I’m shocked by how different it feels 😳 @Jules <3 #gymnastics #gymnast #diving #diver #sports #ncaa #gym #fail #fails,"['gymnastics', 'gymnast', 'diving', 'diver', 'sports', 'ncaa', 'gym', 'fail', 'fails']",,Sec2Gr3_77217.csv
7290975704475372846,dramass880,#sexyred #withdrakesbaby #new #newstiktok #memes #movie #more ,"['sexyred', 'withdrakesbaby', 'new', 'newstiktok', 'memes', 'movie', 'more']","drake and seyredd, Seyy Redd, drake baby mama, Drake's Baby Momma, seyy redd is pregnant, drake and red baby, Drake And Red, Red Movie, Pregnant Sleeping, pregnant life",Sec2Gr3_77217.csv
7291341835052535086,hudatruly,"Given that there are plenty of brands to boycott, here is a list of pro-P@lestine brands to support!@n.a #freepalestine #palestine #🇵🇸 ","['freepalestine', 'palestine', '🇵🇸']",,Sec2Gr3_77217.csv
7291404937139866911,anamitsunami,#greenscreen FAAFO #starbucks #palestine #israel ,"['greenscreen', 'starbucks', 'palestine', 'israel']",,Sec2Gr3_77217.csv
7291766284549786926,isa__smella,this is for such a niche audience but i swear the people who come up with these are praying on my downfall #fyp #nyt #nytconnections #nytgames ,"['fyp', 'nyt', 'nytconnections', 'nytgames']",,Sec2Gr3_77217.csv
7292071445864271134,thecitylists,The most welcoming people and delicious pastries! #boston #palestine #bostonrestaurant #bakery #coffeeshops ,"['boston', 'palestine', 'bostonrestaurant', 'bakery', 'coffeeshops']",,Sec2Gr3_77217.csv
7290232230117494047,deucecaldwell_,Put a K on it ft Madukes and Pops 🤍🐏 #fyp #fypシ #makeitviral #foryoupage #xyzabc #cfpnationalchampionship #tarheelsfootball #unctarheelsfootball #football #uncfootball #northcarolinafootball ,"['fyp', 'fypシ', 'makeitviral', 'foryoupage', 'xyzabc', 'cfpnationalchampionship', 'tarheelsfootball', 'unctarheelsfootball', 'football', 'uncfootball', 'northcarolinafootball']","dragon ball z handshake unc, put an k on it, deuce caldwell highlights, what does k mean in football, deuce caldwell, unc football, fireball handshake, unc vs miami, deuce caldwell handshake, unc football handshake",Sec2Gr3_77217.csv
7292103233655344414,hotspotmedia,"According to her opinion, the children themselves chose to be k*lled #israel #israeli #palestine #palestinian #gaza #gazastrip #gazaunderattack #gazahospital #hospital #hotspotmedia ","['israel', 'israeli', 'palestine', 'palestinian', 'gaza', 'gazastrip', 'gazaunderattack', 'gazahospital', 'hospital', 'hotspotmedia']",,Sec2Gr3_77217.csv
7292103007729224993,user15227732,it was so so hard to make this. my heart is physically wrenching. i feel so alone and i wish i was with them and eventually d1ed with them (if thats what happened to them) sometimes tbh like why do i get to be priveleged enough. trust me i cant even eat or sleep or do anything. im bed bound. i want to d1e. its sad but this is the life. its not even close to the suffering of palestinians in palestine. we are their voices since they cant speak up. this is not okay. im only 15. what did anyone do to deserve this. wether im 15 or 70 no one deserves this. we are people to. someone just listen to us. why is everyone ignoring us. i honestly cannot comprehend how people can support zionism. everyday my ppl are living in fear and are being slavghtered by the very people who are being supported by many strong countries. palestine has nothing. we are all alone. so how can ppl call this a war when this is a genocide!! this is literally the holocaust practically. please pray for us. please. #freepalestine #🇵🇸 #palestine #fyp #vent #mentalhealthawareness #family #aiyearbook #zionist #israel #freegaza #gaza #فلسطين #غزة ,"['freepalestine', '🇵🇸', 'palestine', 'fyp', 'vent', 'mentalhealthawareness', 'family', 'aiyearbook', 'zionist', 'israel', 'freegaza', 'gaza', 'فلسطين', 'غزة']",,Sec2Gr3_77217.csv
7288845185172213034,bringthings,how far would you go to protect your community? #bluecollar #🇵🇸 #israel #community #peace ,"['bluecollar', '🇵🇸', 'israel', 'community', 'peace']",,Sec2Gr3_77217.csv
7290493831408045330,juzzybuzzy1122,#gaza #fyp #fypシ ,"['gaza', 'fyp', 'fypシ']",,Sec2Gr3_77217.csv
7290630278312185134,rulaoftheworld,Full article here: https://www.rollingstone.com/culture/culture-news/israeli-government-responds-to-gigi-hadid-pro-palestine-instagram-post-1234855024/amp/ #freepalestine #freepalestine🇵🇸❤️ #stopbombingpalestine #ceasefire #gigihadid #censorship #suppression #fyp ,"['freepalestine', 'freepalestine🇵🇸❤️', 'stopbombingpalestine', 'ceasefire', 'gigihadid', 'censorship', 'suppression', 'fyp']",,Sec2Gr3_77217.csv
7108077629479193898,adderallsparkles,Reply to @gergeyz my hand is backwards on the phone lol #michigan #michiganders,"['michigan', 'michiganders']",,Sec2Gr3_77217.csv
7106929326762806574,justhannahjo,Reply to @elongatedgluteusjudith  #greenscreen #michigan #handmap #yooper #uppermichigan #whereimfrom #menominee,"['greenscreen', 'michigan', 'handmap', 'yooper', 'uppermichigan', 'whereimfrom', 'menominee']",,Sec2Gr3_77217.csv
7291491097971330334,janie.raven,Like okay cool now tell me where the heck your from!! #college #michigan ,"['college', 'michigan']",,Sec2Gr3_77217.csv
7269101318369709355,theparanormalfiles,"When this all came out, a part of my childhood died… #exposed #truecrime #crimetok #drake #drakebell #drakeandjosh #predator #criminal #truecrimecommunity #truecrimetiktok #truecrimestories #california #ca #story #storytime #hollywood #hollyweird ","['exposed', 'truecrime', 'crimetok', 'drake', 'drakebell', 'drakeandjosh', 'predator', 'criminal', 'truecrimecommunity', 'truecrimetiktok', 'truecrimestories', 'california', 'ca', 'story', 'storytime', 'hollywood', 'hollyweird']","drake campana, Drake Girl On Stage, Drake Concert, Girl Called On Stage Drake, Child's Play Drake Concert, drake and josh, Drake Brings Girl On Stage, drake arizona, young drake, Drake Performing Next To A Hologram",Sec2Gr3_77217.csv
6844878125822758150,thereptilezoo,What a funny looking guy 😁 but don’t make him upset 😬 #learnontiktok #tiktokpartner #animalsoftiktok,"['learnontiktok', 'tiktokpartner', 'animalsoftiktok']",,Sec2Gr3_77217.csv
7288374408043891998,shayan.rauf,please make dua for palestine & afghanistan + continue to raise awareness 🤲🏼🤍 #freepalestine #palestine ,"['freepalestine', 'palestine']",,Sec2Gr3_77217.csv
7290694389746421038,luvlainey11,like bro HOW??? also choosing not to stand with a group of people who are fighting their colonizers is such a selfish move. #leftist #freepalestine #freepalestine🇵🇸❤️ #intersectionalfeminism ,"['leftist', 'freepalestine', 'freepalestine🇵🇸❤️', 'intersectionalfeminism']",,Sec2Gr3_77217.csv
7285593541672176939,kaylaconnie1994,| No angle curve challenge 🔥 | #football #footballplayer #footballchallenge #skillfootball #fyp #foryou ,"['football', 'footballplayer', 'footballchallenge', 'skillfootball', 'fyp', 'foryou']",,Sec2Gr3_77217.csv
7290645982709288238,erwinsfavoritehistorian,The last two are based on my own experiences 💔#history #historytok #americanhistory #thomasjefferson #foundingfathers #amrev #americanrevolution #historystudent ,"['history', 'historytok', 'americanhistory', 'thomasjefferson', 'foundingfathers', 'amrev', 'americanrevolution', 'historystudent']",,Sec2Gr3_77217.csv
7289861490230709547,the.official.naevis,BABYMINT! VITAMIN! #babymint #薄荷水晶 #薄荷水晶babymint #tpop #taiwan #cpop #kpop #jpop #rock #hyperpop #未來少女 #未來少女薄荷水晶 #survivalshow #vote ,"['babymint', '薄荷水晶', '薄荷水晶babymint', 'tpop', 'taiwan', 'cpop', 'kpop', 'jpop', 'rock', 'hyperpop', '未來少女', '未來少女薄荷水晶', 'survivalshow', 'vote']","babymint, cherry bullet linlin, babymint ot9, babymint vitamin, babymint members, lin lin baby mint, Kpop Song, babymint boy member, babymint hellokitty",Sec2Gr3_77217.csv
7290565797792222510,.todayinhistory,#fyp #foryoupage #foryou #fypシ #fypage #todayinhistory #today #history #historytiktok #historytok #birthday #ushistory #americanhistory #worldhistory ,"['fyp', 'foryoupage', 'foryou', 'fypシ', 'fypage', 'todayinhistory', 'today', 'history', 'historytiktok', 'historytok', 'birthday', 'ushistory', 'americanhistory', 'worldhistory']","Marie Antoinette, Oscar Wilde, jane eyre, today in history, Why Was Marie Antoinette Executed, marie antoinette explained, jane eyre book, history, History TikTok, marie antoinette costume cake",Sec2Gr3_77217.csv
7290545492784680235,thesaltyemt,yo bro step it up also i’m gonna do some creative charting when we get back #Meme #MemeCut #foryou #fyp #CapCut #emt #ems #emtlife #emslife #emthumor #emshumor #nursing #ernurse #emtstudent #viral #fyp #foryou #CapCut #emt #ems #emtlife #emslife #emthumor #emshumor #nursing #ernurse #emtstudent #viral #paramedic #medic #firefighter #police #foryou #fyp #CapCut #emt #ems #emtlife #emslife #emthumor #emshumor #nursing #ernurse #emtstudent #viral #trending #ambulance #croissantarmy🥐 ,"['meme', 'memecut', 'foryou', 'fyp', 'capcut', 'emt', 'ems', 'emtlife', 'emslife', 'emthumor', 'emshumor', 'nursing', 'ernurse', 'emtstudent', 'viral', 'fyp', 'foryou', 'capcut', 'emt', 'ems', 'emtlife', 'emslife', 'emthumor', 'emshumor', 'nursing', 'ernurse', 'emtstudent', 'viral', 'paramedic', 'medic', 'firefighter', 'police', 'foryou', 'fyp', 'capcut', 'emt', 'ems', 'emtlife', 'emslife', 'emthumor', 'emshumor', 'nursing', 'ernurse', 'emtstudent', 'viral', 'trending', 'ambulance', 'croissantarmy🥐']",,Sec2Gr3_77217.csv
7290004057274453253,cookieses,#giselebundchen #tombrady #supermodel #ubermodel #90s #raisingkids #divorce #kids #model #family #football #greenscreen #motherdaughter #motherhood #fyp  #foryoupage #fypシ #viral ,"['giselebundchen', 'tombrady', 'supermodel', 'ubermodel', '90s', 'raisingkids', 'divorce', 'kids', 'model', 'family', 'football', 'greenscreen', 'motherdaughter', 'motherhood', 'fyp', 'foryoupage', 'fypシ', 'viral']","tom brady, gisele bundchen, tom brady kids, gisele bundchen and tom brady, tom brady alix earle, gisele bundchen children, gisele bundchen daughter, Gisele Bündchen Runway, Gisele, Tom Brady Highlights",Sec2Gr3_77217.csv
7285749180025408811,sort_everything176,#quicksort #mergesort #sorting #algorithms #visualization #learnontiktok,"['quicksort', 'mergesort', 'sorting', 'algorithms', 'visualization', 'learnontiktok']","bogo sort, Bubble Sort, sorting algorithms, merge sort, rand sort, Fastest Sort Algorithm, sort algorithm, Bogo Sort Success, best sorting algorithm, quick sort",Sec2Gr3_77217.csv
7290620608465898795,watchbrejanee,Look don’t threaten me with a good time. Ways to support a free palestine are in my bye-yo #freepalestine🇵🇸❤️ #freepalestine #savegaza #palestine #blacktiktok #nativetiktok ,"['freepalestine🇵🇸❤️', 'freepalestine', 'savegaza', 'palestine', 'blacktiktok', 'nativetiktok']",,Sec2Gr3_77217.csv
7289147084521868590,darnell_savv,#TikTokHalloween #aifilter this raw asl i cant flodge#fyp #foryoupage #xyzbca #football #dbu #trending ,"['tiktokhalloween', 'aifilter', 'fyp', 'foryoupage', 'xyzbca', 'football', 'dbu', 'trending']","ai filter football, Ai Filter, ai filter effect, ai voice filter, ai game filter, ai portrait filter, football, AI Mirror Filter, Ai Face Filter Trend, halloween effect",Sec2Gr3_77217.csv
7272808381289680160,chriskunzler,"The 1937 peel comission plan and propaganda, a history lesson.  Sources (in order) Eugene Rogan “the Arabs a history” p.257 Ghassan Kanafani “the 1936-39 revolt in Palestine” p.14 Elizabeth Thompson “justice interrupted” p.137  Noam Chomsky and Ilan Pappe “On Palestine” Further reading: gershon shafir “Zionism and colonialism” “Land labour and zionism” Fayez Sayegh “Zionist Colonialism in Palestine” #historytok #palestine #history ","['historytok', 'palestine', 'history']","chris kunzler, history, history of palestine, peel commission, palestine before 1948, Noam Chomsky, noam chomsky israel, oven palestine, history theories, sea boundary palestine",Sec2Gr3_77217.csv
7287582649814699296,the_motivation_youneed,#pourtoi #foryoupage #palestine #freepalestine ,"['pourtoi', 'foryoupage', 'palestine', 'freepalestine']",,Sec2Gr3_77217.csv
7288448519873056031,neonxyd,#tiktok #foryou #jews #zionism #foryoupage #fyp #viral #viralvideo #trending #trend #respect #palestine #freepalestine #israel #gaza #video ,"['tiktok', 'foryou', 'jews', 'zionism', 'foryoupage', 'fyp', 'viral', 'viralvideo', 'trending', 'trend', 'respect', 'palestine', 'freepalestine', 'israel', 'gaza', 'video']","orthodox jewish, jewish, zionists explained, Jewish Wrist, melinda strauss zionist, Jewish Family",Sec2Gr3_77217.csv
7289856247623355656,sarahsemreenn,From the river to the sea Palestine will be free 🇵🇸❤️ #palestine #gaza #isnotreal #palestinianchildren @Maryam  ,"['palestine', 'gaza', 'isnotreal', 'palestinianchildren']",,Sec2Gr3_77217.csv
7289637225095007518,mrliu1111,Replying to @tonybehar #palestine #isarel ,"['palestine', 'isarel']",,Sec2Gr3_77217.csv
7290322507800890670,riotstef,just hit my 1 year crossword streak. who else is loving connections #nyt #crossword #nytcrossword #nytgames ,"['nyt', 'crossword', 'nytcrossword', 'nytgames']",,Sec2Gr3_77217.csv
7288376132578053418,extramediummedia,Could you answer all of them correctly? #trivia #triviachallenge #questions #extramedium #michigan ,"['trivia', 'triviachallenge', 'questions', 'extramedium', 'michigan']",,Sec2Gr3_77217.csv
7289336087124757778,sportsgcom,오랜만에 돌아온 조규성씨 타임😎 #choguesung #guesungcho #guesung #choguesungedit #football #futbol #soccer #corea #korea #korea9 #korean #koreanboy #kpop #idol #bts #축구 #국대 #대표팀 #국가대표 #국가대표팀 #축구대표팀 #월드컵 #조규성 #조규성씨 #조규성선수 #피파온라인4 #FC온라인 #틱톡스포츠 #스포츠니어스 ,"['choguesung', 'guesungcho', 'guesung', 'choguesungedit', 'football', 'futbol', 'soccer', 'corea', 'korea', 'korea9', 'korean', 'koreanboy', 'kpop', 'idol', 'bts', '축구', '국대', '대표팀', '국가대표', '국가대표팀', '축구대표팀', '월드컵', '조규성', '조규성씨', '조규성선수', '피파온라인4', 'fc온라인', '틱톡스포츠', '스포츠니어스']",,Sec2Gr3_77217.csv
7288072633978015009,archthot,#facialreconstruction #anglosaxon #archaeology #archaeologist #bonetok #anthropology #earlymedieval #history #burial #learnontiktok #acadmictiktok ,"['facialreconstruction', 'anglosaxon', 'archaeology', 'archaeologist', 'bonetok', 'anthropology', 'earlymedieval', 'history', 'burial', 'learnontiktok', 'acadmictiktok']",,Sec2Gr3_77217.csv
7290224386152484101,lordcrinoline,#fashionhistory #historicalfashion #fashionhistorytok #fashionhistorytiktok #vintagefashion #edwardianfashion #edwardianera #trophywife #trophywifeswipe #trophywifegame #trophywifeswipegame #swipegame #wouldyousurvive #wouldyousurviveseries #edwardianaesthetic #historytok #historymemes ,"['fashionhistory', 'historicalfashion', 'fashionhistorytok', 'fashionhistorytiktok', 'vintagefashion', 'edwardianfashion', 'edwardianera', 'trophywife', 'trophywifeswipe', 'trophywifegame', 'trophywifeswipegame', 'swipegame', 'wouldyousurvive', 'wouldyousurviveseries', 'edwardianaesthetic', 'historytok', 'historymemes']","the trophy wife, swipegame, will you survive game swipe, shoe game wedding, Trophy Wife (2014), swipe game safe or not, Victorian Fashion, Swipe To Play, swipe game svx, Trophy Wife 2013 Sitcom",Sec2Gr3_77217.csv
7289457148659223854,misbah_rose,#freepalestine🇵🇸❤️ #🇵🇸 #gaza,"['freepalestine🇵🇸❤️', '🇵🇸', 'gaza']",,Sec2Gr3_77217.csv
7174482733140364549,promocymru,Enlightening statistics from Yvonne Murphy on young Welsh peoples perspectives 🏴󠁧󠁢󠁷󠁬󠁳󠁿   #wales #cymru #cardiff #welshtiktok #welshtok #politics #democracy #politicaltiktok #youngpeople #interview ,"['wales', 'cymru', 'cardiff', 'welshtiktok', 'welshtok', 'politics', 'democracy', 'politicaltiktok', 'youngpeople', 'interview']",,Sec2Gr3_77217.csv
7191877538229095686,promocymru,Enlightening statistics from Yvonne Murphy on young Welsh peoples perspectives 🏴󠁧󠁢󠁷󠁬󠁳󠁿  #wales #cymru #cardiff #welshtiktok #welshtok #politics #democracy #politicaltiktok #youngpeople #interview ,"['wales', 'cymru', 'cardiff', 'welshtiktok', 'welshtok', 'politics', 'democracy', 'politicaltiktok', 'youngpeople', 'interview']",,Sec2Gr3_77217.csv
7288439085461540138,jordxn.simone,weird way to make this about you but im on their side regardless!! #landback #indigenous #palestine #whatif ,"['landback', 'indigenous', 'palestine', 'whatif']",,Sec2Gr3_77217.csv
7287835503603518766,confirmedsomaya,ts shocked me 😭 #arguablysomaya #leftist #leftists #leftisttiktok #freepalestine ,"['arguablysomaya', 'leftist', 'leftists', 'leftisttiktok', 'freepalestine']",,Sec2Gr3_77217.csv
7289168649267547423,thatgoodnewsgirl,"Fat Bear Week has ended and the results are in! This year, we have a first-time winner - and it’s well deserved. 🏆🐻  📸 explore.org / Fat Bear Week Bracket Tournament (FB) #fatbearweek #bearsoftiktok #wildlife #goodnews #positivecontent  ","['fatbearweek', 'bearsoftiktok', 'wildlife', 'goodnews', 'positivecontent']","Otis The Bear, fat otis, bears, Wildlife, Bear Videos, Bears Of TikTok, wildlife animals, Animals Of TikTok, wild animals of TikTok, Animal",Sec2Gr3_77217.csv
