video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7284416215810968875,2023-09-29T20:55:30,9,US,"Halloween Costumes Couple Ideas, Fashion Nova Halloween Costume, Chucky And Tiffany Costume, playboybunny costume, couple halloween costumes, costume, Costumes For Couples, Couple Costumes Ideas, couple costume, Costume Ideas For Couples",14500,1633,42,590400,Couple costumes you should try for halloween 😉❤️‍🔥 #couplecostumes #iconiccouplescostumes #costumesideas ,False,,fashionnova,FashionNova,,,,,,True
6890004176261238022,2020-11-01T00:15:49,20,US,,49600,956,521,269700,Happy Halloween🧡🖤 can you name all the movies? #HappyHalloween #ghibli #halloween #cosplay #house #asian,False,,bobaholicbb,bobaholicbb,,,,,,False
7304015043857796395,2023-11-21T15:28:56,15,US,,107900,1731,2640,1600000,its not that difficult🇵🇸 #filterforgood #palestine #fy,False,,.suguzz,rei🆘,,,,,,False
7292768623876361518,2023-10-22T09:07:24,60,US,"taylor swift travis kelce, travis kelce, taylor and travis kelce, this is the last time taylor swift, Travis Kelce At Eras Tour, travis kelce podcast, Taylor Swift and Travis Kelce, 1989 taylor's version, travis kelce talking about taylor swift, taylor and travis",1900000,28600,5013,11200000,will I ever stop making these edits? probably not 🥹❤️‍🔥 #taylorswift #swifttok #traviskelce #swiftie #swifttoker #taylorswifttraviskelce #traylor ,False,,ashleyburdette,ashley burdette,,,,,,False
7288425547032530219,2023-10-10T16:13:50,140,US,,76000,2776,1682,453600,"dont speak on what you dont know, but then aak yourself why you dont know #palestine #israelpalestine #freepalestine #information #ageofinformation ",False,,jordxn.simone,jordan,,,,,,False
7220440725203307818,2023-04-10T11:18:05,14,US,,239,26,14,72100,#dance #fyp ,False,,lilpanghu_,LilPangHu_,,,,,,False
7269101318369709355,2023-08-19T14:25:52,141,US,"Drake Girl On Stage, drake concert, Girl Called On Stage Drake, Drake Brings Girl On Stage, Child's Play Drake Concert, young drake, Drake Performing Next To A Hologram, drake arizona, drake campana allegations, drake chanel girl",15200,676,407,471600,"When this all came out, a part of my childhood died… #exposed #truecrime #crimetok #drake #drakebell #drakeandjosh #predator #criminal #truecrimecommunity #truecrimetiktok #truecrimestories #california #ca #story #storytime #hollywood #hollyweird ",False,,theparanormalfiles,The Paranormal Files,,,,,,False
7296124083429723435,2023-10-31T10:08:04,5,US,,23200,275,670,336500,i also love how she has the privilege of “staying off social media” cause of all the violence MEANWHILE Palestinians cannot just look away because its their everyday life #selenagomez #palestine #freepalestine #fyp #freepalestine🇵🇸❤️ ,False,,wtfanum,anum,,,,,,False
7302691721605827882,2023-11-18T01:54:04,28,US,"tom blyth, tom blyth girlfriend, tom blyth edit, tom blyth sexuality, Rachel Zegler, tom blyth and rachel zelger, tom blyth interview, cornelius snow edit, snow hunger games, Lucy Gray",264800,1050,367,4500000,hes so ughhh especially after just watching the movie😩 #fyp #tomblyth #donaldsutherland #youngsnow #jenniferlawrence #theballadofsongbirdsandsnakes #tbosas #bosasedit #thedit #thg #thehungergames #hungergames #theballadofsongbirdsandsnakesedit #thehungergamesedit #jennifer #lucygreybaird #lucygreybairdedit #coryosnow #coriolanussnow  #coriolanussnowedit #snowbaird  #hunterschafer #tigris #coriolanussnow #presidentsnow #katnisseverdeen #rachelzegler #snakes #mockingjay #peetamellark #catchingfire #snowwhite #galehawthorne #hunterschafer #euphoria #amc #movie #panem #tribute #youngpresidentsnow #10thhungergames #cantcatchme,False,,celebritiesdailys,Celebrities Daily,,,,,,False
7296206345924005166,2023-10-31T15:27:15,22,US,,155500,3170,741,4000000,#BostonUniversity students dropped #pumpkins filled with various substances 70 feet off of a rooftop as part of a #physics experiment on parabolic trajectory and #gravity.,False,,nbcnews,nbcnews,,,,,,True
7290352122749668650,2023-10-15T20:49:52,13,US,,376400,8032,1808,4000000,Devonta Smith keeps it real after Eagles loss ,False,,mikedaddino_,MD,,,,,,False
7293676248692280618,2023-10-24T19:49:10,0,US,,1483,43,6,8956,#kpop #kdrama #kdramafyp #eunwoo #chaeunwoo #kdramalover #eunwoo_c ,False,,jeons1mp,𝕵✮,,,,,,False
7283250142390537515,2023-09-26T17:30:29,57,US,"love the way you lie, Eminem, just gonna stand there and watch it burn, love the way you lie eminem, Eminem Songs, Fans Singing In Concert, just gonna stand there, fans rapping in concert, fan raps at eminem concert, eminem concert",2300000,23400,4414,16900000,guess we chose the right man for the job ,False,,thechainsmokers,The Chainsmokers,,,,,,True
7299862794428615978,2023-11-10T10:56:03,25,US,,496600,2442,3033,4600000,This Disney Pixar trend is so adorable!!!#CapCut #pixar #disney #disneypixar #coupletrend #blackcouple ,False,,disjahlyons,D'Isjah Lyons,,,,,,False
7291341835052535086,2023-10-18T12:50:22,0,US,"pro palestine brands, brands, pro israel brands, palestine hoodie, Palestine Hoodie Clothing, Ambassadors Of Brands, Popular Designer Brands, dior, Huda Beauty, Huda Beauty Concealer",137700,2851,1545,875900,"Given that there are plenty of brands to boycott, here is a list of pro-P@lestine brands to support!@n.a #freepalestine #palestine #🇵🇸 ",False,,hudatruly,hudatruly🍉,,,,,,False
7297331790547635462,2023-11-03T16:14:21,81,CA,"leif manson, George, palestine hoodie, Palestine Hoodie Clothing",439900,15100,4526,2300000,Palestine Support Event Prince George  28 | 10 | 23  #freepalestine #freepalestine🇵🇸 #palestine #gaza #journalist #journalism #northernbc #princegeorgebc ,False,,nadiamansourmedia,Nadia Mansour,,,,,,False
7309373007888387374,2023-12-06T02:00:38,41,US,,465200,9204,4241,1700000,#greenscreen ,False,,iyosiasstanaccount,Iyosias,,,,,,False
7295037321844641070,2023-10-28T11:50:49,7,US,,1400000,38900,15800,7400000,we cant stop. #fnaf #fivenightsatfreddy #joshhutcherson #fnafmovie ,False,,loggybog,logbog,,,,,,False
7298170692346891563,2023-11-05T21:29:56,6,US,,112,2,2,2111,PLEASE #bridgerton #season3 #shondarhimes #netflix #colinandpenelope ,False,,jackiechann94,Jackie,,,,,,False
7295762643380423943,2023-10-30T10:45:15,5,LK,,753400,3671,2501,13100000,• • •  #fans #tiktok #1millionaudition #foryou #funny #fun #comady #funnymoments #fyp #flyp #foryoupage #justforfun #fypシ #tiktok #onemillionaudition #undercover  #cop #police #policia #trending #viralvideo #virall #what_a_the,False,,what_a_the,what a/the,,,,,,False
7304661242780716331,2023-11-23T09:16:47,15,US,,17500,4618,47,162100,Happy Thanksgiving ,False,,mmichaels01,M. Michaels,,,,,,False
7290224386152484101,2023-10-15T12:34:01,0,EG,,60200,2245,825,1200000,#fashionhistory #historicalfashion #fashionhistorytok #fashionhistorytiktok #vintagefashion #edwardianfashion #edwardianera #trophywife #trophywifeswipe #trophywifegame #trophywifeswipegame #swipegame #wouldyousurvive #wouldyousurviveseries #edwardianaesthetic #historytok #historymemes ,False,,lordcrinoline,Lord Crinoline,,,,,,False
7131052579194342702,2022-08-12T14:06:06,77,US,"phrogging, frogger footage in house, i see you movie, frogger, Phrogging: Hider In My House, frog splash",59200,1318,817,1200000,It’s fine we’ll just never sleep again. #truecrime #truecrimetiktok #crimetok @Mystery Team Inc,False,,investigationdiscovery,ID,,,,,,True
7286831446030077230,2023-10-06T09:08:08,49,US,,217500,20300,1531,1300000,"Yup, Rosé is Matt Gaetz in this metaphor…  But yeah, for the first time EVER, the House of Representatives has booted a Speaker of the House out of their job. Which is a BIG DEAL because without a Speaker, they’re not allowed to do anything. And to make it worse, the government might shut down in a month because the House of Reps STILL hasn’t voted to fund it… sooooo, tick tock… #kpop #blackpink #politics #KevinMccarthy #Congress #SpeakeroftheHouse",False,,attn,attn:,,,,,,True
7284381299748408582,2023-09-29T18:39:52,9,US,,130,1,5,2991,Like what does it feel like to end school on Friday and head home to an apartment in a city with so much to offer. The feeling of wonder and possiblity as a child but amplified. Do you think they realize how lucky they are?,False,,jakeclaynyc,Jake Clay,,,,,,False
7287978272372182305,2023-10-09T11:17:58,12,TW,,127600,5354,3601,1200000,Inspiration @Chris Valenti do check out his video on this for a great explanation #politics #skit #fyp #foryoupage,False,,cijamestk,Ci James,,,,,,False
7295778409001651502,2023-10-30T11:46:39,0,US,,1200000,13500,9641,5600000,#conversationpoetry #poetry #writing #originalwriting #women #fyp ,False,,overflowingwithwords,overflowingwithwords,,,,,,False
7298093992850378027,2023-11-05T16:32:18,8,US,,3248,128,4,46100,"“Sorry, sorry. Gotta get to the subway.” #NYCmarathon traffic  🤣🏃‍♀️ #NYC #Marathon",False,,elenapiech,Elena Piech,,,,,,False
7295081134763937056,2023-10-28T14:40:41,29,NL,Negev Desert in Israel,26100,2246,993,244100,#israel #plaestine🇵🇸 #palestine🇵🇸 #war #fyp #tiktokviral #viral,False,,_suheyb_,_suheyb_,,,,,,False
7275806719962271018,2023-09-06T16:06:09,13,US,,1878,63,40,17400,@aespa official is serving all the looks in Times Square! 🫶✨💗🫧😍 #aespa #aespaongma #timessquare #kpop ,False,,gma,Good Morning America,,,,,,True
7304005360204172590,2023-11-21T14:51:28,26,US,,646,5,5,2100000,Our Black Friday sale has officially arrived! Don’t miss out on those most-wanted styles with 20% off all regular priced items online only! 🛍️,True,,windsorstore,windsorstore,,,,,,True
7289930382286556462,2023-10-14T17:33:20,115,US,,34400,2088,2276,644200,Is Amy Schumer okay??? #amyschumer #israel #hamas #Palestine #celebrity #popculture #popculturenews #activism #socialmedia ,False,,nataliethehero,n a t a l i e,,,,,,False
7142316726544338222,2022-09-11T22:36:43,24,US,"keffiyeh, keffiyeh tutorial, Keffiyeh Clothing, kuffiyeh outfit, arab, keffiyeh with hijab, Middle Eastern, Princess Diana, how to put on a keffiyeh, how to wear keffiyeh",206700,942,658,2700000,#ShowOffLandOFrost #fyp #foryou #foryoupage #arabtiktok #arab #viral #makemefamous #makemeviral #ArabTikTok #lebanon #lebanese #لبنان🇱🇧 #لبنان #syria #french #morroco #iraq #iran #palestine #saudiarabia #uae #dubai #yemen #eygpt #jordan #palestinian #queenelizabeth #princessdiana #keffiyeh #middleeast #middleeastern,False,,calianaaaaaaa,Calianaaaaa,,,,,,False
7306950072326212910,2023-11-29T13:18:36,39,US,,2528,49,54,12100,support palestinians ! peope tryinf ti sell you things on tiktok are in it for personal profit #freepalestine #hirbawitextiles ,False,,azaleaglacier,Machi/Io,,,,,,False
7288757520913501486,2023-10-11T13:42:02,6,US,,7525,372,44,79000,Can’t believe we missed our chance to meet @Kendall Jenner in Ann Arbor today 😭 #UofM #UMich #Michigan #CampusLife ,False,,uofmichigan,University of Michigan,,,,,,True
7305077915966852358,2023-11-24T12:13:16,0,MA,,580000,5261,4202,6400000,#marrymyhusband #parkminyoung #drakorrekomendasi #news #moving2023#kdrama#koreanmovie#fypシ゚viral#disney#drakor#deep#xyzbca#explore#romance#kmovie#season2#tvng#tvn#koreandrama#film#disneyplus#nitflix #drama_love_2 ,False,,drama_love_2,kdramanews🇰🇷🥰 🌧️ 💥🍉,,,,,,False
7294107722675522859,2023-10-25T23:43:35,0,US,,9055,16,72,48100,#fyp #viral #txt #tomorrow_x_together #tiktok #kpop #fanpage,False,,davely_twice11,*~+☆Saki🍓,,,,,,False
7298479256068181290,2023-11-06T17:27:15,7,US,,86600,633,456,500400,Training starts today bb!! Who’s with me ✋ #nycmarathon #nycmarathon2024 ,False,,taylornicolehowe,tay,,,,,,False
7288904308530203946,2023-10-11T23:11:39,8,US,,23000,2748,721,176300,PALESTINIAN ISRAELI CONFLICT SUMMARIZED #fyp #arabtok #palestine ,False,,moewho2,Gunky,,,,,,False
7298890303744806174,2023-11-07T20:02:14,27,US,"guess the song, guess the song chalkboard, shake it off song, taylor swift song, chalk guess the song, taylor swift shake off, Talk Box, guess the song chalkboard taylor swift, talk box speaker on mouth, guess the song taylor swift",238700,638,2447,7800000,#talkbox #guessthesong #challenge ,False,,landenpurifoy,Landen Purifoy,,,,,,True
7175869072263990533,2022-12-11T07:36:59,180,GB,"empress sissi, History TikTok, history, The Empress, history with amy sisi, The Abandoned Empress, empress sisi waist, Empress Sissi And Queen Victoria, Sissi The Young Empress Movie, History Quiz",49900,314,273,607900,Did you know that Empress Sissi was ass*ssinated in 1898? #history #historytiktok #historytok #historywithamy #historytime #historyfact #historytiktokers #womenshistory #historyfacts #empresssissi #19thcentury #learnontiktok ,False,,history_with_amy,Dr Amy Boyington,,,,,,False
7303259887901936942,2023-11-19T14:38:35,53,US,"everybody put 3 fingers in the air, The Hunger Games Edit, hunger games, hunger games songbirds and snakes, New Hunger Games Movie, everybody put 3 fingers in the air hunger games, hunger games explained, Katniss Everdeen Edit, katniss shoot coin scene, hunger games ballad of songbirds",1400000,20000,5486,7200000,#thehungergames #edit #fyp ,False,,fiilmsbywaves,fiilmsbywaves,,,,,,False
7287549870171245854,2023-10-08T07:36:12,7,US,,38000,1220,1245,1100000,Hit '+' to claim🙏 #lucky #abundance #yoursign #lawofattraction #goodnews #manifestation #fyp #spirituality #tarotreader #dating #tarotreading #astrology #tarot #horoscope #lifecoach #tarot #tarotreading #tarotreader #tarotcards #tarotok #tarottok #tarottiktok #collectivereading #collectivemessage ,False,,lawofattraction.spirit01,🍀Lawofattraction | Spirit🍀,,,,,,False
7297277844143590687,2023-11-03T12:45:18,15,US,,859400,34300,5259,7500000,"How i feel when someone said they cooked and its cap lol  #fypシ #dailyvids #gonewrong  #halloween2023 #dogsoftiktok #1989taylorsversion #1989 #mariahcarey #christmas #halloween #insane #truestory #halloweenparty #fypage #fyp "" #viral #funny #fyp #funnyvideo #dailyvids_official #hilarious #funnyvideos #trending #foryou #viral #viraltiktok #amazing #viralpost #viralvideo #trend #rap #viral_ #LearnOnTikTok #learn #foryoupage #disney100  #rizz #disney #memes #rizzler #sundayreset #Whatcanisay #itsthewayyouact #styletaylorsversion #christmastime #playtime ",False,,laughhard__,Laugh Hard,,,,,,False
7284427941948427566,2023-09-29T21:41:04,92,US,"hozier, hozier philly, hozier concert, hozier live, hozier mad, hozier interview, hozier take me to church, hozier philadelphia, concert, hozierofficial",330400,12100,1155,1400000,Replying to @Dj Smith i captured that moment too. 🤍😭 like the song alone wasn’t enough damage.  #hozier #cherrywinehozier #unrealunearthtour #theanthemdc #hoziertok ,False,,alittlebitofhan,hannah,,,,,,False
7295884695060024622,2023-10-30T18:38:57,64,US,,768,6,12,18000,Quick history snippit #history #rome #sling #nerd #ancient #gladiator #greek #israel #warriors #totalwar #gaming #military #militaryhistory #spain #fyp #foryoupage #training #fitness ,False,,garnish_and_gains,Dash Rendar,,,,,,False
7293557546017672478,2023-10-24T12:08:26,20,US,,128400,6832,379,842800,G🤡P can’t choose a leader… #dnc #thedemocrats #speakerofthehouse #houseofrepresentatives ,False,,thedemocrats,The Democrats,,,,,,True
7302262255226342686,2023-11-16T22:07:10,7,US,,2000000,93400,14300,9600000,Table for 4 plz #fyp #friendsgiving #viral #parati #friends #thanksgiving ,False,,aa.lejandra,Alejandra,,,,,,False
7304845157508205854,2023-11-23T21:10:11,35,US,,11000,129,74,117300,happy thanksgiving 🤍🦃,False,,yeshajpatell,yesha,,,,,,False
7286124079332003115,2023-10-04T11:23:04,5,US,"rui hachimura, Lakers, lakers training camp, lebron james, basketball, Basketball NBA, Basketball Players, Sports NBA, nba, NBA Moments",112500,865,280,1200000,Bron hits the 3 over Rui 👀  (Via @Lakers) #lebron #lebronjames #lakers #ruihachimura #nba #nbabasketball ,False,,bleacherreport,bleacherreport,,,,,,True
7292144136512146731,2023-10-20T16:43:44,9,US,"prisoner costume men, danny phantom costume, last minute costumes men, prisoner costume, Danny Phantom, costume halloween, Costumes Ideas, halloween costume ideas, costumes for halloween, costumes",10700,908,11,830200,Costume Ideas For Halloween 🎃#halloween2023 #costumeideasforguys #menshalloweencostume ,False,,antonioopapa,Antonio papa,,,,,,False
7290729681953803551,2023-10-16T21:14:52,71,US,,989,1,5,21700,The InformANT_Part 13/13 #antfarm #disney,False,,reporterstudio,Top Celebrity,,,,,,False
7289148715854482719,2023-10-12T18:00:00,114,US,"Hallmark Movie, allie lyon, kieranknightley, yule log fire neighbor, allie lyon yule log, yule log fire, though see flame at a nearby building, ali lyons fire, i see flames, fake fire",393800,39600,8879,7300000,"A New Yorker, watching from an apartment across the street, cannot believe his eyes. From a distance, photographer @kieranknightley thinks he sees out-of-control flames inside a #Manhattan high-rise. After he called 911, firefighters rushed to the scene.  Turns out, those were not real flames. Instead, it was a #Yulelog fire video being played on a big TV screen in Ali Lyons' apartment.",False,,insideedition,Inside Edition,,,,,,True
7290729676828413214,2023-10-16T21:14:52,105,US,,4140,6,2,81000,The InformANT_Part 11/13 #antfarm #disney,False,,reporterstudio,Top Celebrity,,,,,,False
7289551246904724782,2023-10-13T17:02:02,37,US,,21200,182,188,133600,please cut off those friends who are neutral/siding w the oppressor and as a muslim START POSTING #fyp #foryou #palestine ,False,,morefromminaa,Mina Hasan,,,,,,False
7296255148177755435,2023-10-31T18:36:34,98,US,,155900,2683,1774,857300,The real story behind video of Bella Hadid appearing to support Israel amid war with Hamas. #BellaHadid #israel #palestine #israeltiktok #palestinetiktok #hamas #gaza #deepfake #ai #artificialintelligence  #greenscreen #greenscreenvideo ,False,,verifythis,VERIFY,,,,,,True
7301441585550576928,2023-11-14T17:02:30,14,GB,,326900,5142,1028,2400000,now you don’t even need money to donate 🤍 #freepalestine #palestine #gaza #fyp ,False,,chloeecara,chloe | your virtual hypegirl,,,,,,False
7302568573396913451,2023-11-17T17:56:00,15,US,"Amtrak Train, Amtrak, apple headphones max, Amtrak Solo Travel, apple headphones, Solo Travel, Amtrak Train Houston, amtrak bedroom suite, Amtrak Train Houston To New York, coast starlight amtrak",257800,424,319,2400000,works like a charm 💖 #amtrak ,False,,ashleyrgay,Ashley Gay,,,,,,False
7252730360260218155,2023-07-06T11:38:07,8,US,,38,2,14,878,this place has my heart #tlv #israel ,False,,elliezafrin,Ellie Zafrin,,,,,,False
7301116091689045294,2023-11-13T19:59:33,10,US,,87000,395,803,514500,author of #thehungergames #suzannecollins poses on the red carpet at the premiere ,False,,hollywoodreporter,The Hollywood Reporter,,,,,,True
7299491641176624430,2023-11-09T10:56:01,25,US,"Joe Burrow, nfl play calling, joe burrow mic'd up, bengals, joe burrow edits, longest nfl play call, patrick mahomes play call, football play calling, joe burrow injury, qb play calls",872100,17500,3035,9600000,writing these down brb 😂 #joeburrow #cincinnatibengals #nfl #micdup ,False,,nfl,NFL,,,,,,True
7304696338246159662,2023-11-23T11:32:43,8,US,,8048,3,31,45300,Happy thanksgiving turkeys 🦃🤎 ,False,,brittany.scovel,Brittany Scovel 🪵🦌,,,,,,False
7288338949385309482,2023-10-10T10:37:39,57,US,,19100,688,235,220700,STOP SPREADING MISINFO ABOUT CANARY MISSION #palestine #israel #canarymission #freepalestine #leftist #politics #arabtiktok ,False,,fr1endlyfriend0,fr1endlyfriend0,,,,,,False
7285518066920738094,2023-10-02T20:11:13,17,US,,190700,4976,1369,8800000,Did we pass the vibe check? 🤔🕺 @Carter Michael @kimmy #geekaleekdance #geekaleekkid #7elevengirl #amandabailaconlabanda ,False,,magaly.rds,Magaly Rodriguez,,,,,,False
7297290457330158894,2023-11-03T13:34:17,103,US,,187800,4184,649,1000000,Add “ceasefire” to your wishlist immediately. Please.   #standupcomedy #geography #history #historytok ,False,,sammyobeidthem,Sammy Obeid,,,,,,True
7153357621888617774,2022-10-11T16:41:07,29,US,,837,13,25,42700,"Even though the senator did the test, which clearly pointed to her lies, she later distanced herself from the original DNA test by deleting all tweets, videos, and web pages that mentioned the test #catchupnews #elizabethwarren #nativeamerican #dnatest ",False,,catchupnews,CatchUp,,,,,,False
7294621695627840811,2023-10-27T08:57:56,8,US,,457600,16000,0,6000000,What a wild ride this song was. #taylorswift #1989 #1989taylorsversion #taylornation #swiftie @Taylor Swift @Taylor Nation,False,,devin_mariek88,Devin Marie,,,,,,False
7288032361512488222,2023-10-09T14:47:59,174,US,,565100,75200,0,4500000,"#jewishauthor Asking you, once again, before you speak on what’s happening, to read anything by a Palestinian author and listen to #palestinians #booktokfyp #palestine ",False,,simkern,sim booktoks badly,,,,,,False
7197859456569380138,2023-02-08T13:51:02,40,US,,102500,4423,1423,913400,The FBI Bullied Her Until... #history #historytok #historytiktok #ushistory #historytime,False,,humanhistoryvideos,HumanHistoryVideos,,,,,,False
7294743019398384939,2023-10-27T16:48:41,6,US,,4987,66,479,27900,Dont forget to ask every redneck if they condemned yesterdays shooter in maine ,False,,leviscocc,Leviscocc,,,,,,False
7306976163140865326,2023-11-29T14:59:48,10,US,"burlington spotify, eugene spotify wrapped, santa cruz wrapped, spotify wrapped town, madison spotify wrapped, burlington USA, Burlington, spotifywrapped, Indie Music, music wrapped",523400,12500,22300,3700000,Did anyone NOT get burlington?  Almost all of my music friends did. #spotifywrapped #burlington #burlingtonvermont #indiemusic #alexg  ,False,,runwithit_,RunWithIt_,,,,,,False
7218590742950776106,2023-04-05T11:39:11,51,GB,"whitaker family 2023, john and gracie whittaker, the whitaker family documentary, whittakers inbreads, most in bread fam, Theo Von, inbreed family, The Whittakers, vincent whitaker, Benjamin Whittaker",726300,151500,7978,16000000,The shocking truth behind America’s most inbred family #fyp #shocking #inbred #whittaker #westvirgini #documentary ,False,,dailymail,Daily Mail,,,,,,True
7299360264305036590,2023-11-09T02:26:02,12,US,,691600,8726,13100,3600000,i mean… #freepalestine #istandwithpalestine #🍉 #israelisajoke #ceasefirenow #stopthegenocide #freegaza ,False,,itsaxaaa,Aqsa,,,,,,False
7294292524171152648,2023-10-26T11:40:27,9,AE,,124600,974,205,1100000,did you ever seen Miu Miu headphones?🫢 #miumiu #headphones #fashionnews #fashioncollaboration ,False,,shevsee,Anastasia Shev,,,,,,False
7293663584821841182,2023-10-24T18:59:59,13,US,"Fish, Basket Starfish, Connor Hesse",122900,267,436,575300,It had to be so scary they accused themselves of witchcraft 😭,False,,connorhessee,Connor Hesse,,,,,,False
7302509162590702890,2023-11-17T14:05:37,7,US,,1100000,19300,4553,4400000,white boy of the month: tom blyth #fyp #tomblyth #peetamellark #finnickodair #joshhutcherson #samclaflin #thehungergames #thg #theballadofsongbirdsandsnakes #catchingfire #foryoupage #katnisseverdeen ,False,,knightbus_,meagan 💌🎀,,,,,,False
7294328136831962398,2023-10-26T13:58:44,8,US,,278100,6078,611,1800000,i think im feeling like sza with a dash of backstreet lovers #fyp #music #sza #fypシ Creds: @isabel ,False,,emmalaymarie,emily,,,,,,False
7293334515353734442,2023-10-23T21:42:56,39,US,,2810,66,157,93500,#obama #palestine #gaza #muslim #israel #news #barackobama ,False,,haseeblegal,haseeb,,,,,,False
7302943578987220255,2023-11-18T18:11:06,28,US,"taylor swift at brazil, taylor swift rio de janeiro, rio de janeiro, taylor swift travis kelce, Eras Tour, style taylor swift, taylor swift almost passed out, Taylor Swift Eras Tour, Taylor Swift Concert, The Eras Tour",422000,2096,2791,7900000,#duet with @Mateus Benac yall she can’t control the weather #TheErasTour #tstheeratourriodejaneiro #riodejaneiroerastour #swifttok #fyp ,False,,brandonwithluv,Brandon (Taylor’s Version),,,,,,False
7293700598438825259,2023-10-24T21:23:32,0,US,,116500,4384,516,623800,creative/alternative ways to serve c*nt this halloween #halloweencostumeideas2023 #halloween #costumeideas #creativehalloweencostumes #funnycostumes ,False,,rockyridgegirl,isabella,,,,,,False
7294771530750496046,2023-10-27T18:39:19,10,US,,303100,5141,1512,2100000,what @Taylor Swift said 🫡 #taylorswift #taylor1989 #haylor #harrystyles #nowthatwedonttalk #1989taylorsversion #taylornation ,False,,melissarosehirsch,melissa 🌹 hirsch,,,,,,False
7286524171524328750,2023-10-05T13:15:32,15,US,,183300,12100,3309,1800000,"dc: @G.smooth   Well, I made an official change of Brokerages, and I am SO HAPPY to announce that I am now a Realtor with @Palms Realty ...Let me know if you or anyone you know are looking to buy or sell in our areas! Looking forward to serving your needs well!!!  #fyp #dancingrealtor #realestate #officefun #committedtoexcellence #dancinggardener ",False,,dustygiamanco,dustygiamanco,,,,,,False
7291344121761975595,2023-10-18T12:59:15,11,US,,157200,5019,3256,1000000,My other video shows all of them.  Reminder to: Do not buy disney related merch that includes marvel /starwars and other franchises they own. Do not from any brands or restaurants these companies own. They are NOT nessisties and honestly youll be saving money. #palestine #fypシ #isnotreal #fyp #fypシ゚viral #fypage #fyppppppppppppppppppppppp #fypp #palestinetiktok #fypdong ,False,,emietheral,E M I 🇵🇸,,,,,,False
7307032133707566366,2023-11-29T18:36:48,53,US,"rockefeller christmas tree, christmas tree lights, christmas trees, christmas lights, Outdoor Christmas Lighting, Manhattan, rockefeller tree, New York Manhattan, new york christmas, NYC Christmas",53100,3496,1882,152900,HAPPENING RIGHT NOW AT THE MANHATTAN CHRISTMAS TREE LIGHTING. #freepalestine #palestineprotest #foxnews #newscorp #palestinetiktok #nyc #christmas #treelighting #gaza ,False,,findmemolly,Molly,,,,,,False
7308223637524319530,2023-12-02T23:40:32,9,US,,354700,6788,2326,1800000,just taemin casually taking 5 foot long steps | #taemin #shinee #mma2023 #sherlock #kpop #kpopfyp #2ndgen #fyp #foryoupage ,False,,jxnghyuns,「𝗘𝗟𝗘𝗡𝗔⁵」,,,,,,False
7291637516283809056,2023-10-19T07:57:45,96,GB,"Anne Boleyn, jane seymour, anne boleyn real face, Anne Boleyn Head Now In Museum, henry viii, holbein portrait anne boleyn, The Tudors, natalie dormer, anne boleyn real face xray, anne boleyn explained",471500,740,1354,6900000,the coin did her so dirty💀 #anneboleyn #anneboleynedit #tudorhistory #tudor #henryviii #janeseymour #history #historytok ,False,,thehistorygossip,The History Gossip,,,,,,False
7297367648600460586,2023-11-03T18:33:45,0,US,,352100,324,2444,3500000,#fypシ #trending #fyp #usc #fighton✌️ #trojan #nfl #nflmemes #football #cfb #cfb #collegefootball #college #edit #ncaa #ncaafootball #uscfootball #nfldraft #madden #tommygroupfanpage ,False,,depressed_usc_fan,depressed usc fan,,,,,,False
7302553432584441118,2023-11-17T16:57:14,65,US,"Tigris Hunger Games, The Ballad Of Songbirds And Snakes, snow hunger games, Hunger Games, hunger games songbirds and snakes, the hunger game, hunger games the ballad of songbirds and snakes, The Hunger Games Books, coriolanus snow, hunger games ballad of songbirds",198800,2915,1176,1900000,my uber driver didnt even know there was a hunger games prequel idk what its like to not be consumed by this moment #thehungergames #balladofsongbirdsandsnakes #thg #theballadofsongbirdsandsnakes #coriolanussnow #booktok ,False,,rosaoveranalyzes,rosaoveranalyzes,,,,,,False
7300524041641725226,2023-11-12T05:42:55,14,GB,"karma is the guy on the chiefs, travis kelce taylor swift, travis kelce, karma taylor swift, Chiefs, Taylor And Travis Kelce, karma is the guy on the chiefs artinya, taylor swift argentina, taylor swift karma lyric change, taylor running to travis",929500,52200,4762,13600000,"'Karma is the guy on the Chiefs, coming straight home to me'. #fyp #taylorswift #traviskelce #erastour #argentina #lyrics #karma ",False,,dailymail,Daily Mail,,,,,,True
6994536127604608261,2021-08-09T16:52:30,10,US,"fit me foundation stick, makeup tutorial, Contour Tutorial, fit me foundation, Contour Sticks, fit me foundation stick for contour, how to contour face, Makeup For Beginners, makeup, fit me contour sticks",77100,405,143,33900000,Reply to @scarpetta8 the best drugstore find!  #drugstoremakeup #grwm #everydaymakeup #learnontiktok #tiktokpartner,True,,heatherhalsema,Heather Halsema,,,,,,False
