,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
10,The couple met in 2013 at a Shabbat dinner with mutual friends.,"Ellie Krupnick and Daniel Moshe Aronhime were married Nov. 27 at Congregation Beth El in Voorhees, N.J. Rabbi Aaron B. Krupnick, the bride’s father, officiated.","Ellie Krupnick, Daniel Aronhime",2019-12-01T05:10:00+0000,article,Fashion & Style,News,Weddings and Engagements
11,"The couple met in 2009 while running for positions with Harvard China Care, a college club that supports orphans in China.","Dr. Helen Xiao Yang and Maxwell Livingston Meyer were married Nov. 30 at the Marriott resort on Ko Naka Yai, an island off the coast of Phuket, Thailand. Mark Angus Meyer, the brother of the groom and who became a Universal Life minister for the event, led a ceremony. The following week, the couple is to register their union with the Phuket amphur (a Thai district office).","Helen Yang, Maxwell Meyer",2019-12-01T05:15:00+0000,article,Fashion & Style,News,Weddings and Engagements
12,"The couple met via email through a mutual friend in 2016, and reconnected in January 2019 through the dating app Hinge.","Courtney Jameson Bass and Daniel Benjamin Sherizen were married Nov. 29 at Boston City Hall. Alex Geourntas, a justice of the peace, officiated.","Courtney Bass, Daniel Sherizen",2019-12-01T05:15:00+0000,article,Fashion & Style,News,Weddings and Engagements
13,"The couple met in 2014 at a mutual friend’s backyard party, and began dating six months later, after the friend invited both of them to another party.",Lindsey Maria Puliti and Gregory Alan Kay were married Nov. 30 in Newark. The Rev. Paul M. Donohue performed the ceremony at St. Lucy’s Roman Catholic Church.,"Lindsey Puliti, Gregory Kay",2019-12-01T05:15:00+0000,article,Fashion & Style,News,Weddings and Engagements
14,"Stream Kacey Musgraves’s modern take on classic Christmas specials, and catch an immersive documentary about the Apollo 11 moon landing.","THE KACEY MUSGRAVES CHRISTMAS SHOW Stream on Amazon. Kacey Musgraves is an artist who can create her own psychedelic, technicolor world inspired by sepia-tone, classic country music. That’s the conceit behind this Christmas special, which pays tribute to holiday variety shows of the past hosted by Bing Crosby, Johnny Cash and the Carpenters. Musgraves has tapped an all-star cast that includes Dan Levy of “Schitt’s Creek,” Kendall Jenner and the Radio City Rockettes to help her bring her 2016 Christmas album “A Very Kacey Christmas” to life. Leon Bridges, Camila Cabello, Lana Del Rey, James Corden and Zooey Deschanel stop by to perform songs from that album and the Christmas canon with Musgraves, while Troye Sivan joins the singer in the debut of a new collaboration called “Glittery.” Even Musgraves’s grandmother Nana stops by to spread some Christmas cheer.",What’s on TV Sunday: Kacey Musgraves’s Christmas Show and ‘Apollo 11’,2019-12-01T06:00:05+0000,article,Arts,News,Television;Movies
15,"After years of American pressure, China is taking steps to shut off the illicit supply of deadly synthetic opioids. But don’t expect an end to the overdoses.","When things go wrong, those in power often promise to make it right. But do they? In this series, The Times investigates to see if those promises were kept.",China Cracks Down on Fentanyl. But Is It Enough to End the U.S. Epidemic?,2019-12-01T07:55:09+0000,article,World,News,"Fentanyl;Drug Abuse and Traffic;China;Customs and Border Protection (US);Trump, Donald J;Xi Jinping;Opioids and Opiates;Regulation and Deregulation of Industry;United States International Relations;Rand Corp"
16,"Paying with cash, wondering what a subway rider is studying and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,‘My Children Often Call Me Old-Fashioned. I Prefer Traditional.’,2019-12-01T08:00:03+0000,article,New York,News,New York City
17,The sudden drops raise fresh questions about corporate governance and regulatory oversight in a crossroads for global finance.,"HONG KONG — Even by the standards of Hong Kong, where the ups and downs of the stock market rival events at the horse track as a spectator sport, three recent flameouts have been spectacular. ",Plunge in 3 Hong Kong Stocks Offers a Cautionary Tale,2019-12-01T08:00:11+0000,article,Business Day,News,Hong Kong;Stocks and Bonds;Securities and Commodities Violations;Politics and Government;Hong Kong Exchanges and Clearing Ltd;Short Selling;Regulation and Deregulation of Industry;Securities and Futures Commission of Hong Kong
18,"After a week of relative calm and a vote that boosted protesters’ cause, officers fired tear gas and rubber bullets, and demonstrators attacked shops.","HONG KONG — After a relative lull in the protests, thousands of pro-democracy activists turned out Sunday for three demonstrations a week after scoring a major victory in elections that were viewed as a broad endorsement of the movement’s goals.",Hong Kong Police Fire Tear Gas as Protesters Return in Force,2019-12-01T09:15:02+0000,article,World,News,"Demonstrations, Protests and Riots;Hong Kong Protests (2019);Politics and Government;Elections;Hong Kong;Lam, Carrie (1957- )"
19,"A Times investigation used cockpit recordings to show for the first time how Russian pilots attacked civilians in Syria this summer, killing dozens.","A Times investigation used cockpit recordings to show for the first time how Russian pilots attacked civilians in Syria this summer, killing dozens.",‘Sent Candy’: Cockpit Tapes Show Russian Pilots Bombing Syrian Civilians,2019-12-01T10:00:01+0000,multimedia,World,Video,"Civilian Casualties;Russia;Syria;your-feed-visual-investigations;Idlib (Syria);War Crimes, Genocide and Crimes Against Humanity"
20,"Eyewitness photos and videos, flight logs and cockpit tapes obtained by The Times enabled reporters to trace an airstrike on a Syrian camp for displaced families to a Russian pilot.","Times Insider explains who we are and what we do, and delivers behind-the-scenes insights into how our journalism comes together.",A Civilian Camp in Syria Was Bombed. Here’s How We Traced the Culprit.,2019-12-01T10:00:07+0000,article,Reader Center,News,"Idlib (Syria);Syria;Russia;Assad, Bashar al-;your-feed-visual-investigations;War Crimes, Genocide and Crimes Against Humanity"
21,Shirley Dieujuste lost her job at a child care center and could not pay her rent. Now she is looking for other ways to provide children with love and hope.,"NEW ROCHELLE, N.Y. — When Shirley Dieujuste worked at a child care center in Westchester County, she loved helping children puzzle out how to write letters.",Called to Serve Children and Looking for Her Opportunity,2019-12-01T10:00:09+0000,article,Neediest Cases,News,New York Times Neediest Cases Fund;UJA-Federation of New York;Westchester Jewish Community Services
22,"Solenodons are highly unusual, and very difficult to study.",The Hispaniolan solenodon is a wondrously strange creature.,How a Curious Mammal Evolved Its Venom,2019-12-01T10:00:11+0000,article,Science,News,"Solenodons (Animals);Poisoning and Poisons;Mammals;Haiti;Dominican Republic;Genetics and Heredity;Evolution (Biology);Endangered and Extinct Species;Research;Proceedings of the National Academy of Sciences;Casewell, Nicholas R;your-feed-science"
23,Recent residential sales in New York City and the region.,"Each week, our survey of recent residential sales in New York City and the surrounding region focuses on homes that sold around a certain price point, allowing you to compare single-family homes, condos and co-ops in different locales.","Homes That Sold for Around $600,000",2019-12-01T10:00:11+0000,article,Real Estate,News,"Real Estate and Housing (Residential);Commack (NY);St Albans (Queens, NY);Chappaqua (NY);Easton (Conn);Bloomfield (NJ);Financial District (Manhattan, NY)"
24,"Miscalculations, and an unexpected victory by President Trump, have put abortion access at its most vulnerable point in decades, and the left on the defensive. Now it is trying to recover.","ATLANTA — The pin was small, and rusted on the back. Sharon Wood had packed it away in 1973 as a relic of a battle fought and won: the image of a black coat hanger, slashed out by a red line. ",How a Divided Left Is Losing the Battle on Abortion,2019-12-01T10:00:11+0000,article,U.S.,News,"ABORTION;Birth Control and Family Planning;Presidential Election of 2020;Women's Rights;United States Politics and Government;Women and Girls;Democratic Party;Naral Pro-Choice America;Planned Parenthood Federation of America;McGill Johnson, Alexis;Wen, Leana;Richards, Cecile;Law and Legislation;ALABAMA;Georgia;North Dakota;States (US)"
25,"Haunted by a violent past, the territory has one of the highest suicide rates in the world.","LURGAN, Northern Ireland — On a cold February night in 2001, as Joe Holbeach was jogging along the pebbled shores of Newcastle in Northern Ireland, he imagined being taken in by the vicious tide and drowning. Days later, he stood on the edge of the Giant’s Causeway cliff top and gazed down at the steep drop, trying to find the courage to jump.",‘I Wanted to Die:’ Northern Ireland Confronts a Suicide Crisis,2019-12-01T10:07:52+0000,article,World,News,Depression (Mental);Mental Health and Disorders;Anxiety and Stress;Post-Traumatic Stress Disorder;Terrorism;Suicides and Suicide Attempts;Northern Ireland;Irish Republican Army;Derry (Northern Ireland);Great Britain;Enniskillen (Northern Ireland)
26,"Recordings have emerged of private conversations that Julian Assange, the WikiLeaks founder, had while living in the Ecuadorean Embassy. He and a Spanish prosecutor blame the United States.","MADRID — This much has become clear in recent weeks: When Julian Assange, the WikiLeaks founder, was living in Ecuador’s embassy in London, someone was spying on him, recording his private conversations. The question is: Who ordered the surveillance?",Assange to Testify on Being Recorded in Embassy in London,2019-12-01T10:37:51+0000,article,World,News,"Classified Information and State Secrets;Diplomatic Service, Embassies and Consulates;Espionage and Intelligence Services;Central Intelligence Agency;National Court (Spain);WikiLeaks;Assange, Julian P;Spain;Ecuador"
27,Here’s what you need to know about the week’s top stories.,(Want to get this briefing by email? Here’s the sign-up.) ,"Holiday Travel, AIDS, Sea Snakes: Your Weekend Briefing",2019-12-01T11:00:03+0000,article,Briefing,briefing,
28,"The strike on a car killed all five onboard, including a woman who had given birth hours before, relatives and officials said.","KHOST, Afghanistan — An American drone strike on a car carrying a woman who had just given birth in southeastern Afghanistan left five people dead, including the mother, three of her relatives and the driver, Afghan officials and family members said on Sunday.","U.S. Drone Killed Afghan Civilians, Officials Say",2019-12-01T11:42:34+0000,article,World,News,AFGHANISTAN;Drones (Pilotless Planes);Civilian Casualties;Afghanistan War (2001- );Afghan National Security Forces;Taliban
29,"After a public-relations debacle stirred questions about the role of Queen Elizabeth II, the Prince of Wales is asserting a newfound authority in British royal affairs.","LONDON — When Queen Elizabeth II welcomes President Trump and other world leaders to Buckingham Palace on Tuesday to mark the 70th anniversary of NATO, it will be another testament to her extraordinary longevity: She acceded to the throne only three years after the alliance was formed.","In Prince Andrew Scandal, Prince Charles Emerges as Monarch-in-Waiting",2019-12-01T11:58:28+0000,article,World,News,"Royal Families;Andrew, Duke of York;Charles, Prince of Wales;Elizabeth II, Queen of Great Britain;Great Britain;Politics and Government;Epstein, Jeffrey E (1953- )"
30,"Look, it’s a not a Black Friday-related email! Allow us to interrupt your post-Thanksgiving pie nibbling and online shopping with our weekly cheat sheet to the top stories in business and tech. Catch up on the latest and then enjoy what’s left of your loafing time. ","Look, it’s a not a Black Friday-related email! Allow us to interrupt your post-Thanksgiving pie nibbling and online shopping with our weekly cheat sheet to the top stories in business and tech. Catch up on the latest and then enjoy what’s left of your loafing time. ",The Week in Business: The King of Luxury Just Got Even Richer,2019-12-01T12:00:03+0000,article,Business Day,News,"Mergers, Acquisitions and Divestitures;High Net Worth Individuals;LVMH Moet Hennessy Louis Vuitton SA;Tiffany & Company;ARNAULT, BERNARD"
31,"Yang Hengjun has been shackled, cut off from all contact with his family and interrogated daily to make him confess to being a spy, his representatives said.","SYDNEY, Australia — Chinese officials have cut off all contact between a detained Australian writer and democracy activist, Yang Hengjun, and his family, in what his lawyers described on Sunday as an effort to “break” Mr. Yang and force him to confess to being a spy.","China Is Aiming to ‘Break’ Detained Australian Writer, Lawyers Say",2019-12-01T13:03:55+0000,article,World,News,Politics and Government;Political Prisoners;Espionage and Intelligence Services;Australia;Yang Hengjun;China
32,A motive for the shooting is unknown and the authorities said no arrests had been made.,The authorities in New Orleans are investigating a shooting that left at least 10 people wounded early on Sunday during a weekend of a popular football game that draws many visitors.,"10 People Wounded in New Orleans Shooting, Police Say",2019-12-01T14:54:14+0000,article,U.S.,News,"New Orleans (La);Murders, Attempted Murders and Homicides"
33,"Newly separated and living in her parents’ building, a writer gives stand-up comedy a try. What happened next was not in the script.","Last summer, the day my husband drove my daughter to sleepaway camp, I moved into my parents’ apartment building. Neighbors who had known me since childhood saw me in the elevator and asked what I was doing there. “House-sitting,” I said. In truth I was getting divorced, and crashing to save money until I found a new place for my daughter, 14, and me. When I told friends my situation, they said, “You’re the real-life Mrs. Maisel.” Minus the costuming and time period, there were striking similarities: difficult split, close Jewish family, prying neighbors. ",How I Found Myself in Mrs. Maisel’s Shoes,2019-12-01T15:00:07+0000,article,Arts,News,Comedy and Humor;Bars and Nightclubs;The Marvelous Mrs. Maisel (TV Program);New York City
34,"Every month, subscription streaming services add a new batch of titles to their libraries. Here are our picks for December.",Watching is The New York Times’s TV and film recommendation website. Sign up for our twice-weekly newsletter here.,"The Best Movies and TV Shows Coming to Netflix, Apple TV Plus and More in December",2019-12-01T15:00:09+0000,article,Arts,News,Television;Netflix Inc;Hulu.com;AMAZON.COM INC;Home Box Office;Reprisal (TV Program);You (TV Program);The Marvelous Mrs. Maisel (TV Program)
35,"Cook salsa verde chicken in a pressure or slow cooker, or make a comforting bowl of beef and broccoli.","Good morning. There’s holiday music playing 12 hours a day in my house these days, frost in the corner of the windows, a fire in the hearth. Projects are running: tourtière for Christmas Eve; black cake for Christmas night. We’re finishing up the leftovers from Thanksgiving, and I’m planning the turkey-bone gumbo I’ll make later today, a tradition I picked up from the New Orleans storyteller Pableaux Johnson, whose ways with a turkey carcass are legendary.",What to Cook This Week,2019-12-01T15:30:00+0000,article,Food,News,
36,"The morning commute will be cold and rainy, with snow beginning later as temperatures drop.",[Update: Get the latest information on weather and transit conditions here.],Snow and Sleet Cause Havoc for Travelers,2019-12-01T15:46:32+0000,article,New York,News,New York City;New Jersey;Connecticut;Weather;Snow and Snowstorms
37,Remembering a life cut short.,"I remember a morning of unadulterated goodness. I’d come to celebrate graduation at a local men’s prison. The inmates had spent the semester studying criminal justice with students from the University of Cambridge as part of a program called Learning Together. The men from the prison dressed up for the occasion, hair slicked back and shirts tucked in.",Jack Merritt Died in the London Bridge Attack. Don’t Forget What He Stood For.,2019-12-01T15:53:21+0000,article,Opinion,Op-Ed,"Prisons and Prisoners;Criminal Justice;Terrorism;Cambridge University;Great Britain;Cambridge (England);Khan, Usman (d 2019);Merritt, Jack (d 2019);London (England)"
38,"He and Mr. Belafonte were behind the calypso craze of the 1950s. Mr. Burgie was also a singer, under the name Lord Burgess.","Irving Burgie, a singer, composer and lyricist whose songs were immortalized by Harry Belafonte during the calypso craze of the 1950s, died on Friday in Brooklyn. He was 95.","Irving Burgie, Who Wrote Calypso Hits for Harry Belafonte, Dies at 95",2019-12-01T16:27:26+0000,article,Arts,Obituary (Obit),"Burgie, Irving;Music;Belafonte, Harry;Deaths (Obituaries)"
39,"Philanthropies cite a false choice between justice and safety, and the positive effects of cash bail reform.",To the Editor:,Don’t Give Up on Criminal Justice Reform,2019-12-01T17:00:03+0000,article,Opinion,Letter,Criminal Justice;Bail
40,A reader discusses the environmental risks posed by wood-burning ovens. Also: Term limits; a bad education bill; wealth inequality; foster care and bias.,To the Editor:,The ‘Unhappy Truth’ About Montreal Bagels,2019-12-01T17:00:08+0000,article,Opinion,Letter,Montreal (Quebec);Ovens and Stoves;Bagels;Term Limits (Political Office);Citizens United v Federal Election Commission (Supreme Court Decision);Colleges and Universities;Homosexuality and Bisexuality;Foster Care
41,"Despite having limited experience in white-collar criminal law or impeachment investigations, Jay Sekulow is representing the president in a broad swath of high-profile defense cases. He also has deep ties in the evangelical community, a key constituency for the president.","Despite having limited experience in white-collar criminal law or impeachment investigations, Jay Sekulow is representing the president in a broad swath of high-profile defense cases. He also has deep ties in the evangelical community, a key constituency for the president.",Jay Sekulow: President Trump’s Media-Friendly Lawyer With Televangelist Ties,2019-12-01T17:00:52+0000,multimedia,U.S.,Video,"Sekulow, Jay Alan;Trump, Donald J;AMERICAN CENTER FOR LAW AND JUSTICE;Christian Broadcasting Network;Republican Party;Trinity Broadcasting Network;Crouch, Paul F (1934-2013);Crouch, Janice (1938-2016);Robertson, Pat;Impeachment;Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry;Jews for Jesus;Evangelical Movement;Religion-State Relations;Legal Profession"
42,"Jay Sekulow is a trusted, telegenic presidential adviser more experienced in religious liberty cases than impeachment battles.","WASHINGTON — Jay Sekulow is a real lawyer, and he plays one on TV.","Trump’s Other Personal Lawyer: Close to the Right, but Far From Giuliani",2019-12-01T17:00:57+0000,article,U.S.,News,"Sekulow, Jay Alan;Trump, Donald J;Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry;United States Politics and Government;Trump Tax Returns;Jews for Jesus;Mercer University;Christians and Christianity;Evangelical Movement;Legal Profession;Trinity Broadcasting Network;AMERICAN CENTER FOR LAW AND JUSTICE;Christian Advocates Serving Evangelism (CASE);Religion-State Relations;Crouch, Paul F (1934-2013);Crouch, Janice (1938-2016)"
43,Polio left her in a wheelchair. It also started her on a lifelong fight to change perceptions and break down real-world obstacles.,"Marilyn E. Saviola, who after childhood polio left her a quadriplegic spent much of her adult life advocating for people with disabilities, pushing for the removal of both the physical barriers and the attitudes that hinder people like her from fully participating in society, died on Nov. 23 at her home in Brooklyn. She was 74.","Marilyn Saviola, Disability Rights Advocate, Is Dead at 74",2019-12-01T17:21:31+0000,article,Health,Obituary (Obit),"Saviola, Marilyn;Deaths (Obituaries);Disabilities;Disabled in Action;Independence Care System"
44,"The House Judiciary Committee had been leading the debate over whether to impeach President Trump long before the Ukraine affair. This week, it returns to the center of the maelstrom.","This spring, as President Trump defiantly rejected congressional attempts to investigate his conduct and policies, Representative Jerrold Nadler of New York, the chairman of the Judiciary Committee, asked his Democratic colleagues on his famously voluble panel a loaded question: When all is said and done, given the facts before us, are we heading toward impeaching this president? ","Sidelined for Months, Judiciary Panel Will Reclaim Impeachment Drive It Once Led",2019-12-01T17:39:53+0000,article,U.S.,News,"United States Politics and Government;Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry;Russian Interference in 2016 US Elections and Ties to Trump Associates;Presidential Election of 2020;Trump, Donald J;House Committee on the Judiciary;Collins, Douglas A (1966- );Nadler, Jerrold"
45,"Just 32, Lise Davidsen makes a radiant company debut in Tchaikovsky’s “The Queen of Spades.”","Deep in the somber second act of Tchaikovsky’s opera “The Queen of Spades,” an old countess suddenly turns curmudgeonly critic. The culture, she complains, isn’t what it was when she was young, in the glory days of 18th-century Russia.",Review: A Young Soprano Meets the Hype at the Met Opera,2019-12-01T18:24:09+0000,article,Arts,Review,"Opera;The Queen of Spades (Opera);Tchaikovsky, Peter Ilyich;Metropolitan Opera;Davidsen, Lise;Eyvazov, Yusif;Petrenko, Vasily"
46,Airports in the Northeast reported delays on Sunday as post-Thanksgiving travelers tried to make their way home.,"Millions of people in the Northeast, including holiday travelers trying to make their way home, faced the first significant winter storm of the season on Sunday — a system that left heavy snow and rain in the wake of its transcontinental path east. ",Winter Storm Brings Sloppy and Slippery Conditions to New England,2019-12-01T19:04:19+0000,article,U.S.,News,Weather;Snow and Snowstorms;Rain;AIRLINES AND AIRPLANES;National Weather Service;New England States (US);AIRPORTS
47,"A marquee free-agent signing in the off-season, Panarin is on a pace to become the team’s first 100-point scorer in 14 years.",Artemi Panarin’s ever-present smile and polished scoring prowess are now firmly part of the Rangers.,Artemi Panarin Has Been the Player the Rangers Wanted and Needed,2019-12-01T19:11:57+0000,article,Sports,News,"Hockey, Ice;New York Rangers;Panarin, Artemi (1991- )"
48,"The man, Ronald Cyr, 65, called the police to tell them he was shot. He later died from his injuries.","A 65-year-old Maine man was fatally shot after he triggered a booby trap he had set in his house, according to the authorities.","Man in Maine Is Fatally Shot by His Own Booby Trap, Police Say",2019-12-01T19:13:51+0000,article,U.S.,News,"Cyr, Ronald (d 2019);Van Buren (Me);Security and Warning Systems;Accidents and Safety"
49,"Lisa Smith, 38, and her 2-year-old daughter were deported by Turkey from a Syrian displacement camp and landed in Dublin on Sunday.","DUBLIN — A former Irish soldier who converted to Islam, traveled to Syria to join the Islamic State and married a British jihadi fighter, was arrested at Dublin Airport on Sunday for questioning about possible terrorism crimes, having been deported from Turkey.",Irish Ex-Soldier Who Married ISIS Fighter Is Arrested,2019-12-01T19:15:51+0000,article,World,News,Terrorism;Ireland;Syria;Islamic State in Iraq and Syria (ISIS);Politics and Government;Children and Childhood
50,The president has made a trade agreement that caters to his opposition — and that’s why it stands a chance of passing Congress.,WASHINGTON — House Democrats return to Washington on Monday facing a difficult choice: Should they hand President Trump a victory in the midst of a heated impeachment battle or walk away from one of the most progressive trade pacts ever negotiated by either party?,Trump’s Trade Deal Steals a Page From Democrats’ Playbook,2019-12-01T19:27:56+0000,article,U.S.,News,"North American Free Trade Agreement;Democratic Party;International Trade and World Market;Trump, Donald J;Canada;Mexico;United States;United States Politics and Government;Labor and Jobs;Organized Labor;Wages and Salaries;House of Representatives;Automobiles;Pelosi, Nancy;Neal, Richard E;Lighthizer, Robert E"
51,What started as a protest over a surprise increase in gasoline prices turned into widespread demonstrations met with a systematic repression that left at least 180 people dead.,"Iran is experiencing its deadliest political unrest since the Islamic Revolution 40 years ago, with at least 180 people killed — and possibly hundreds more — as angry protests have been smothered in a government crackdown of unbridled force. ","With Brutal Crackdown, Iran Is Convulsed by Worst Unrest in 40 Years",2019-12-01T19:28:09+0000,article,World,News,"Iran;Demonstrations, Protests and Riots;Embargoes and Sanctions;Khamenei, Ali;Rouhani, Hassan;Islamic Revolutionary Guards Corps;Deaths (Fatalities);Moussavi, Mir Hussein;Mahshahr (Iran);Human Rights and Human Rights Violations"
52,This year’s holiday weekend saw a 16 percent decline in ticket sales. Blame the weather. Or Netflix.,LOS ANGELES — Theaters had a more meager Thanksgiving than last year. ,Did ‘The Irishman’ Take a Bite Out of the Thanksgiving Box Office?,2019-12-01T19:44:50+0000,article,Arts,News,Movies;Thanksgiving Day;The Irishman (Movie);Frozen II (Movie);Knives Out (Movie);Queen & Slim (Movie);Netflix Inc
53,A family navigates the disease — and its financial burdens.,"There’s a home movie — an old one, on actual film — that I like to watch around the holidays. It features my two siblings and me in front of our childhood home after a huge snowstorm. We’re toddlers. There’s a favorite red sled and the three of us in matching snow gear: puffy blue coats, adorable earflap hats, mittens. But the real star of the show is our dad. He zigs and zags us relentlessly through mounds of fluffy white powder, beaming frequently back at my mother, who holds the camera. His joy is palpable. At one point the sled tips over, and I start wailing. He turns it right-side-up, plops me back in and we resume. He is laughing, and before long, so am I.",The Unending Indignities of Alzheimer’s,2019-12-01T20:00:04+0000,article,Opinion,Op-Ed,Health Insurance and Managed Care;Families and Family Life;Nursing Homes;Elderly;Alzheimer's Disease;Medicaid;New Jersey
54,President Trump has focused on blocking unauthorized crossings on the Southern border. But nearly half of those who are in the country unlawfully actually entered with permission.,"SUNNYVALE, Calif. — Eddie Oh, an industrial engineer, lost his job during the financial crisis that gripped South Korea in 1998. With no prospects, he scrounged together his savings to pay his family’s airfare to California. They were going on vacation, he told the United States embassy, which issued six-month visitor visas for the family. ","The Overlooked Undocumented Immigrants: From India, China, Brazil",2019-12-01T20:04:15+0000,article,U.S.,News,Illegal Immigration;Visas;Indian-Americans;Asian-Americans;Immigration and Emigration;California;Sunnyvale (Calif)
55,Here’s what you need to know.,"After a relative lull, thousands of pro-democracy activists returned to the streets a week after scoring a major victory in elections that were viewed as a broad endorsement of the movement’s goals. ","Hong Kong, Fentanyl in China, Julian Assange: Your Monday Briefing",2019-12-01T20:10:53+0000,article,Briefing,briefing,
56,"A decorated soldier in World War II, he helped reshape the study of war and was knighted in 1986 for his academic work.","Michael Howard, an eminent military historian and decorated combat veteran who helped redefine the chronicling of conflict between states and pioneered a so-called “English school” of strategic studies, died on Saturday in Swindon, in southwest England. He had turned 97 a day earlier.","Michael Howard, Eminent British Military Historian, Dies at 97",2019-12-01T20:16:50+0000,article,Obituaries,Obituary (Obit),"Deaths (Obituaries);Defense and Military Forces;Howard, Michael"
