,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
17,"They were once Democrats and Republicans. But fears for their children in the pandemic transformed their thinking, turning them into single-issue voters for November’s midterms.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",How Some Parents Changed Their Politics in the Pandemic,2022-08-01T07:00:16+0000,article,Technology,News,"Parenting;Coronavirus (2019-nCoV);Demonstrations, Protests and Riots;Midterm Elections (2022);Coronavirus Reopenings;Rumors and Misinformation;Social Media;Vaccination and Immunization;Masks;Children and Childhood;Facebook Inc;United States;United States Politics and Government;audio-neutral-informative"
18,"A ship loaded with Ukrainian grain left the Port of Odesa for the first time since Russia’s invasion, following an international deal aimed at lowering global food prices.","A ship loaded with Ukrainian grain left the Port of Odesa for the first time since Russia’s invasion, following an international deal aimed at lowering global food prices.",Video Shows Ship Loaded With Grain Leaving Ukraine Port,2022-08-01T07:45:40+0000,multimedia,World,Video,Russian Invasion of Ukraine (2022);Odessa (Ukraine);Istanbul (Turkey);Russia
19,"“Every night,” says the genre-busting author of “The Sandman,” now on Netflix, “we close our eyes, fall asleep and go mad.”","“Every night,” says the genre-busting author of “The Sandman,” now on Netflix, “we close our eyes, fall asleep and go mad.”",Neil Gaiman Knows What Happens When You Dream,2022-08-01T09:00:01+0000,multimedia,Magazine,Interactive Feature,"Gaiman, Neil;Books and Literature;Comic Books and Strips;Content Type: Personal Profile;Writing and Writers"
20,"The meaning, and cost, of going against Donald Trump.",WASHINGTON — What should you do when you know you’re losing?,"Liz Cheney Is Prepared to Lose Power, and It Shows",2022-08-01T09:00:06+0000,article,Opinion,Op-Ed,"United States Politics and Government;Content Type: Personal Profile;Storming of the US Capitol (Jan, 2021);Midterm Elections (2022);Cheney, Liz;Republican Party;Trump, Donald J;House of Representatives;House Select Committee to Investigate the January 6th Attack;Wyoming"
21,A reader is looking for comfortable and stylish flats to wear to a formal occasion.,"Yoko Ono married John Lennon in flats. Keira Knightley married her husband, the musician James Righton, in flats. Jerry Hall married Rupert Murdoch in flats. OK, maybe that last example was not the best, given they are now splitting up, but the point is: If these women, very much in the public eye, can wear flats to what is one of the most important dressing-up moments of their lives, the rest of us can also wear them.",I Gave Up on High Heels. What Can I Wear Instead?,2022-08-01T09:00:06+0000,article,Fashion & Style,News,Fashion and Apparel;Shoes and Boots;Content Type: Service
22,I no longer believe that a woman’s decision to change her name signifies anything except what feels right to her. ,"NASHVILLE — The long-delayed nuptials of Jennifer Lopez and Ben Affleck has generated a predictable flurry of commentary about everything from the bride’s trousseau to her decision to take the groom’s last name. The dresses are pretty, sure, but it’s the name I can’t stop thinking about. What does a choice like that, by one of the most recognizable and influential women in the country, say about our cultural moment? A moment when coordinated attacks on women’s privacy and autonomy extend across the red-state legislatures all the way to the United States Supreme Court?",J. Lo and Liz Cheney and Us,2022-08-01T09:00:06+0000,article,Opinion,News,"Women and Girls;Women's Rights;Marriages;Lopez, Jennifer;Cheney, Liz;Storming of the US Capitol (Jan, 2021);Names, Personal"
23,There is at least one person in politics who was not taken by surprise by the new climate and tax package.,"Gail Collins: Never really thought I’d be leading off with a toast to Joe Manchin, Bret, but troubled times require low expectations.",Maybe Joe Biden Knows Joe Manchin Better Than We Thought,2022-08-01T09:00:09+0000,article,Opinion,Op-Ed,United States Politics and Government;Inflation Reduction Act of 2022;Midterm Elections (2022)
24,"There simply aren’t enough places to live, a crisis decades in the making and one that poses a threat to the city’s continuing recovery.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",Why It’s So Hard to Find an Affordable Apartment in New York,2022-08-01T09:00:12+0000,article,New York,News,Real Estate and Housing (Residential);New York City;Affordable Housing;Renting and Leasing (Real Estate);Zoning;audio-neutral-informative
25,Hammering voters with breathless emails and apocalyptic messages is preventing  Democrats from building a lasting political movement.,"Donald Trump seemed to usher in a new era of Democratic grass-roots engagement. More than four million people marched in the streets the day after his inauguration. Several thousand chapters of Indivisible, one of the biggest new “Resistance” organizations, sprung up, covering every congressional district. On the Democratic fund-raising platform ActBlue, the number of donors more than quadrupled in roughly four years, reaching 15 million during the 2020 election cycle.",Fed Up With Democratic Emails? You’re Not the Only One.,2022-08-01T09:00:17+0000,article,Opinion,Op-Ed,"Campaign Finance;Local Government;Midterm Elections (2022);Democratic Party;Volunteers and Community Service;Pelosi, Nancy;United States Politics and Government"
26,"At the Holmes Towers on the Upper East Side, La Keesha Taylor has formed a coalition to keep the elevators running, the heat working and the rodents at bay.","Most mornings, La Keesha Taylor spends a few minutes in bed with her eyes open after she wakes up, sizing up the day ahead of her.","One Woman’s Life in Subsidized Housing, and Her Campaign to Fix It",2022-08-01T09:00:17+0000,article,Real Estate,News,"Real Estate and Housing (Residential);Renting and Leasing (Real Estate);Public and Subsidized Housing;Housing Authority (NYC);Upper East Side (Manhattan, NY);Elevators and Escalators;Suits and Litigation (Civil)"
27,"The justices cited the landmark 1954 decision banning segregation in public schools 23 times, debating its meaning and methods.","WASHINGTON — In the Supreme Court decision that eliminated the constitutional right to abortion, the justices engaged in an extended debate over the meaning and legacy of Brown v. Board of Education, the 1954 decision that said the Constitution does not permit racial segregation in public schools.","The Abortion Decision, Haunted by Brown v. Board of Education",2022-08-01T09:00:19+0000,article,U.S.,News,Education (K-12);Abortion;Decisions and Verdicts;Segregation and Desegregation;Brown v Board of Education (Supreme Court Decision);Fourteenth Amendment (US Constitution);Roe v Wade (Supreme Court Decision);United States Politics and Government;Dobbs v Jackson Women's Health Organization (Supreme Court Decision);Supreme Court (US)
28,New district maps for the New York State Senate have caused some incumbents to run in neighboring districts and to contemplate new living arrangements.,"Earlier this year, New York’s tumultuous redistricting process convulsed the state’s House races, sparking intraparty drama that has provoked free-for-all primary contests and forced high-ranking Democrats to run against each other.",Moving in With Mom: Redistricting Creates Upheaval for N.Y. Lawmakers,2022-08-01T09:00:20+0000,article,New York,News,"Redistricting and Reapportionment;Elections, State Legislature;Politics and Government;Primaries and Caucuses;Democratic Party;ADDABBO, JOSEPH P JR;Gounardes, Andrew S;Rivera, Gustavo;Parker, Kevin S;New York City"
29,Xi Jinping has long vowed to answer any challenge to China’s claim to Taiwan. But current economic and political forces may make him unlikely to court a crisis.,Follow our live coverage of Nancy Pelosi’s Taiwan visit.,A Pelosi Trip to Taiwan Would Test China’s Appetite for Confrontation,2022-08-01T09:00:20+0000,article,World,News,"United States International Relations;Defense and Military Forces;United States Politics and Government;Pelosi, Nancy;House of Representatives;Taiwan;China;Xi Jinping;Biden, Joseph R Jr"
30,John Lasseter was toppled five years ago by allegations about his workplace behavior. He’s back with an animated film and a studio that could be Pixar 2.0.,LOS ANGELES — The most Pixar movie of the summer is not from Pixar. It’s from Apple TV+ and the lightning-rod filmmaker-executive who turned Pixar into a superpower: John Lasseter.,Pixar’s Ousted Founder Returns With Apple and ‘Luck’,2022-08-01T09:00:21+0000,article,Business Day,News,"Lasseter, John;Apple TV Plus;Skydance Animation;Apple Inc;Pixar Animation Studios;Walt Disney Company;Movies;#MeToo Movement;Animated Films;Luck (Movie)"
31,"For Republicans, anemic fund-raising, missteps by Donald J. Trump and weak candidates could stand in the way of bigger statehouse gains in November.","WASHINGTON — Republican missteps, weak candidates and fund-raising woes are handing Democrats unexpected opportunities in races for governor this year, including in two states with departing Republican chief executives and in a number led by Democrats where G.O.P. contenders now face far longer odds than they had hoped.","In Races for Governor, Democrats See a Silver Lining",2022-08-01T09:00:23+0000,article,U.S.,News,"Elections, Governors;Midterm Elections (2022);Primaries and Caucuses;United States Politics and Government;Democratic Governors Assn;Republican Governors Assn;Democratic Party;Republican Party"
32,The closing of a meatpacking plant near downtown Los Angeles has left its workers reeling and amplified questions about doing business in the state.,"VERNON, Calif. — Teresa Robles begins her shift around dawn most days at a pork processing plant in an industrial corridor four miles south of downtown Los Angeles. She spends eight hours on her feet cutting tripe, a repetitive motion that has given her constant joint pain, but also a $17.85-an-hour income that supports her family.","Who’s to Blame for a Factory Shutdown: A Company, or California?",2022-08-01T09:00:23+0000,article,Business Day,News,Meatpacking Plants and Slaughterhouses;Factories and Manufacturing;Shutdowns (Institutional);Layoffs and Job Reductions;Organized Labor;Pork;Economic Conditions and Trends;Smithfield Foods Inc;United Food and Commercial Workers Union;Los Angeles County (Calif);California;Relocation of Business
33,A photographer in Maine has been documenting groups of women who submerge themselves in near-freezing water. Here’s what she’s seen.,"When I met Ida Lennestål for a plunge on a cold January day, she was pulling an ax from her car and switching into warmer boots. A few minutes later, she lit a fire in a nearby sauna — a small building cobbled together from a former fish house and an old stove — before we walked the short slope down to a frozen pond near her home in Georgetown, Maine.",Cold-Plunging With Maine’s ‘Ice Mermaids’,2022-08-01T09:00:31+0000,article,Travel,News,Senses and Sensation;Ice;Saunas and Sweat Lodges;Water;Lakes;Photography;Maine
34,"An English country-style home in Carmel Valley, a 1923 farmhouse in Los Angeles and a three-bedroom retreat a few blocks from the beach in Oceanside.","An English country-style home in Carmel Valley, a 1923 farmhouse in Los Angeles and a three-bedroom retreat a few blocks from the beach in Oceanside.",What You Get for $2.7 Million in California,2022-08-01T09:00:37+0000,multimedia,Real Estate,Slideshow,Real Estate and Housing (Residential);Oceanside (Calif);Los Angeles (Calif);Carmel Valley (Calif)
35,"An English country-style home in Carmel Valley, a 1923 farmhouse in Laurel Canyon and a three-bedroom retreat a few blocks from the beach in Oceanside.","This house is in the hills above Carmel Valley, a 10-minute drive from the quaint downtown that draws tourists with its wine-tasting rooms and upscale resorts. It is a five-minute drive from the hiking, riding and bike trails in Garland Ranch Regional Park and about 20 minutes from Carmel-by-the-Sea.",$2.7 Million Homes in California,2022-08-01T09:00:39+0000,article,Real Estate,News,Real Estate and Housing (Residential);Los Angeles (Calif);Oceanside (Calif);Carmel Valley (Calif)
36,"An analysis of 21 billion Facebook friendships, covering 84 percent of U.S. adults aged 25 to 44, puts cross-class relationships at the heart of income mobility.","An analysis of 21 billion Facebook friendships, covering 84 percent of U.S. adults aged 25 to 44, puts cross-class relationships at the heart of income mobility.",Vast New Study Shows a Key to Reducing Poverty: More Friendships Between Rich and Poor,2022-08-01T09:01:02+0000,multimedia,The Upshot,Interactive Feature,"United States;Income Inequality;Income;Poverty;Chetty, Raj;Friendship;Research;Facebook Inc;Nature (Journal)"
37,"The United States, despite having time and tools at its disposal, has failed to bring the virus to heel.","In mid-June, cases of monkeypox were in the double digits in the United States. There were drug treatments and vaccines against it. There didn’t seem to be any reason for alarm.",How Monkeypox Went From Containable to Crisis,2022-08-01T10:00:05+0000,article,Podcasts,News,Monkeypox;Medicine and Health;United States;audio-neutral-informative
38,The dramatic 2-1 victory over Germany in the European Championship final touched off celebrations that have been more than 50 years in the waiting.,"LONDON — For over 50 years, English soccer fans have hoped, prayed and sung that a major trophy would “come home.” Now it finally has. And they can hardly contain themselves.",England Exults After Its Women’s Soccer Team Wins a Major Trophy,2022-08-01T10:21:15+0000,article,World,News,Women and Girls;Soccer;English Football Assn;English Premier League;England;UEFA European Women's Championship (Soccer)
39,A large new study offers clues about how lower-income children can rise up the economic ladder.,Social scientists have made it a priority in recent years to understand upward mobility. They have used tax records and other data to study which factors increase the chances that children who grow up in poverty will be able to escape it as adults.,‘Friending Bias’,2022-08-01T10:32:18+0000,article,Briefing,briefing,internal-storyline-no;Children and Childhood;United States Economy;Friendship;Income Inequality;Research
40,Rituals like graduations and weddings are few and far between for older adults. Some are finding ways to honor their momentous occasions.,Harry Oxman’s bar mitzvah at the Society Hill Synagogue in Philadelphia looked much like the traditional Saturday morning event.,Older Generations Are Reclaiming Rites of Passage,2022-08-01T12:00:09+0000,article,Health,News,"Elderly;Funerals and Memorials;Age, Chronological;Families and Family Life;United States;Religion and Belief"
41,"The first-term congressman, who moved to Brooklyn to compete in the redrawn 10th Congressional District, faces a highly competitive race.","House Speaker Nancy Pelosi on Monday endorsed Representative Mondaire Jones, a first-term upstate congressman who is facing a stiff battle in his bid to capture an open seat in New York City.",Pelosi Backs Rep. Mondaire Jones in Crowded Open-Seat Race in New York,2022-08-01T12:00:09+0000,article,New York,News,"United States Politics and Government;Endorsements;Elections, House of Representatives;Redistricting and Reapportionment;House of Representatives;Jones, Mondaire (1987- );Pelosi, Nancy;New York City;Midterm Elections (2022);Primaries and Caucuses"
42,An attack on a train over the weekend was the latest in a series of strikes that have disrupted Russian logistical efforts and inflicted grave losses.,"A Russian train carrying troops and equipment to reinforce positions in southern Ukraine was blown up by American-supplied precision missiles over the weekend, killing dozens of soldiers and destroying many rail cars, according to Ukrainian officials, who released satellite imagery of the strike site to support their claim.",Ukraine wages a ‘deep war’ to degrade Russian forces as Moscow continues its scorched-earth campaign.,2022-08-01T12:52:08+0000,article,World,News,Russian Invasion of Ukraine (2022)
43,Smithfield Foods is shutting its factory in Vernon early next year.,"When I arrived before dawn at the pork processing plant, I could see lights from the downtown Los Angeles skyline flickering a few miles to the north. It was one of those heavy, gloomy mornings — one with a thick marine layer that so many of us Southern Californians know to expect in the summertime.",Why an Iconic California Meatpacking Plant Is Closing,2022-08-01T13:00:06+0000,article,U.S.,briefing,California
44,"Visa faces questions about whether it enabled a porn site to profit from images of child sexual abuse, and both Mastercard and Visa face a new antitrust suit from Disney.",,The Legal Onslaught Facing Credit Card Companies,2022-08-01T13:23:52+0000,article,Business Day,News,MasterCard Inc;Visa Inc;Pornhub;MindGeek Sarl;Child Abuse and Neglect;Pornography;Child Pornography
45,"Rain was expected to douse parts of eastern Kentucky on Monday night, after dozens of people were killed in flash floods.","Heavy rain was expected to produce more flooding across already-saturated eastern Kentucky on Monday night, after flash floods in the area last week killed at least 37 people and left dozens missing.","Death Toll in Kentucky Rises to 37, With More Flooding Expected",2022-08-01T13:28:50+0000,article,U.S.,News,Floods;Rain;Weather;National Weather Service;APPALACHIAN REGION;Kentucky
46,"Of the many movies leaving the streaming service for U.S. subscribers this month, these are the ones most worth checking out.","There are scares aplenty in the titles leaving Netflix in the United States at the end of the month, with two contemporary horror favorites and one absolute classic departing the service. We can also recommend a handful of first-rate thrillers, one of the most quotable comedies of the 21st century and a Kevin Costner Western that’s neither “Dances With Wolves” or “Yellowstone.” (Dates reflect the final day a title is available.)",Stream These 9 Titles Before They Leave Netflix in August,2022-08-01T14:16:51+0000,article,Movies,News,Netflix Inc;Movies
47,"Fish with citrus and chiles is the light, summery dinner that a late-July evening demands.","Good morning. Rabbit rabbit. Ligaya Mishan took to the pages of The New York Times Magazine this weekend to praise the inventive, improvisatory cooking of her husband. The couple are cooks as they are musicians — they both trained as pianists. But where Ligaya plays notes? Her husband composes them.",What to Cook Right Now,2022-08-01T15:00:04+0000,article,Food,Letter,Cooking and Cookbooks;Content Type: Service
48,"Cubicles are largely empty in downtown San Francisco and Midtown Manhattan, but workers in America’s midsize and small cities are back to their commutes.","The competition for parking space is getting steeper. Commutes are inching longer. Workplace lounges are filling up with commotion as junior associates play cornhole. What return-to-office debate? In some parts of the country, it’s been settled.",What Remote Work Debate? They’ve Been Back at the Office for a While.,2022-08-01T15:11:21+0000,article,Business Day,News,Coronavirus Return to Office;Workplace Environment;Telecommuting;Columbus (Ohio);San Francisco (Calif);New York City;United States
49,"The events on Sunday came amid protests in eastern Congo, with demonstrators accusing the United Nations of foundering in its efforts to protect civilians from a surge in violence.","KINSHASA, Democratic Republic of Congo — United Nations peacekeepers opened fire at a border crossing in the Democratic Republic of Congo on Sunday, U.N. and Congolese authorities said, killing two people and injuring 15 others in a spasm of violence that punctuated weeks of tensions over the agency’s role in Africa’s second-largest nation. ",U.N. Peacekeepers Kill 2 and Wound 15 in Congo,2022-08-01T15:24:43+0000,article,World,News,"Congo, Democratic Republic of (Congo-Kinshasa);Goma (Congo, Democratic Republic of);United Nations Department of Peacekeeping Operations;Demonstrations, Protests and Riots;War Crimes, Genocide and Crimes Against Humanity;War and Armed Conflicts;Defense and Military Forces"
50,The behavior could help study a longstanding mystery of how so many plants share small amounts of space.,"Life as a short plant can be tough. Taller competitors hog the sunlight, leaving shrimpier species to photosynthesize from whatever scraps filter through. But at least one ground-hugger has found a solution that many of us more diminutive humans have probably at least fantasized about: shoving those rangy neighbors out of the way.",This Pushy Plant Is the First Proved to Shove Its Neighbor,2022-08-01T15:34:10+0000,article,Science,News,Flowers and Plants;Biodiversity;Research;Current Biology (Journal);your-feed-science
51,"A linguistic revolution is underway in the quest for more gender-inclusive language for Hebrew, whose modern form adopted grammatical norms from 3,000 years ago. Not everybody is on board.","JERUSALEM — Hebrew, with its roots in a biblical patriarchy, and reinvented 3,000 years later to become the lingua franca of today’s Israel, has become the focus of efforts to make it more gender inclusive in the modern age.","In Israel, a Biblical Tongue Meets Gender Politics",2022-08-01T15:45:12+0000,article,World,News,Hebrew Language;Gender;Grammar;Israel;Jews and Judaism
52,Political dimensions of the LIV event at a Trump golf course. Also: Norman Lear’s gift; women’s health; guns in Texas schools; cellphones on the subway.,To the Editor:,"LIV Golf, Trump and the Saudi Connection",2022-08-01T15:52:04+0000,article,Opinion,Letter,"LIV Golf;Saudi Arabia;Trump, Donald J;Khashoggi, Jamal;United States Politics and Government;United States International Relations;Terrorism;September 11 (2001);Lear, Norman;Abortion;Women and Girls;Indiana;Texas;Firearms;Gun Control;Subways;New York City;Cellular Telephones;School Shootings and Armed Attacks;Wireless Communications"
53,"When the largest publisher in the country, Penguin Random House, struck a deal in the fall of 2020 to acquire its rival Simon & Schuster, publishing executives and antitrust experts predicted that the merger would draw intense scrutiny from government regulators, Alexandra Alter, Elizabeth A. Harris and David McCabe report for The New York Times.","When the largest publisher in the country, Penguin Random House, struck a deal in the fall of 2020 to acquire its rival Simon & Schuster, publishing executives and antitrust experts predicted that the merger would draw intense scrutiny from government regulators, Alexandra Alter, Elizabeth A. Harris and David McCabe report for The New York Times.",The government’s lawsuit to block Penguin Random House buying Simon & Schuster goes to trial.,2022-08-01T16:17:03+0000,article,Business Day,News,
54,The second season of this Native coming-of-age comedy deepens its emotion and builds on its sense of place.,"Wanting to escape your hometown is the birthright of every young person. In America, pulling up stakes and hitting the road is built into the popular culture — it’s “Go west, young man”; it’s a Bruce Springsteen lyric.",The Remarkable ‘Reservation Dogs’ Runs Away Toward Home,2022-08-01T16:20:48+0000,article,Arts,Review,"Television;Reservation Dogs (TV Program);FX (TV Network);Harjo, Sterlin;Waititi, Taika"
55,"The pop star’s decision to replace two words in her song “Heated” follows Lizzo’s removal of the same term, which has been used as a slur against disabled people, from her track “Grrrls.”","Days after the release of her latest album, “Renaissance,” Beyoncé will modify the lyrics of one of its songs, a representative for the singer said on Monday, in response to an outcry from disability rights advocates who say the pop star should not have used a word that has historically been employed as a derogatory slur.",Beyoncé Will Change Lyrics After Criticism Over ‘Ableist Language’,2022-08-01T16:21:58+0000,article,Arts,News,"Pop and Rock Music;Disabilities;Cerebral Palsy;Knowles, Beyonce;Renaissance (Album);Discrimination"
56,"Iglesias arrived in Austin with $236 to his name. After being told his name had “too many vowels” for him to find success, he’s on the cusp of noir stardom.","AUSTIN, Tex. — At the dawn of the pandemic, Gabino Iglesias had already been living paycheck to paycheck in Texas for more than a decade. Then the public high school where he was teaching had devastating news: He was being let go.","Gabino Iglesias, a Writer of Noir, Explores the Texas Underworld",2022-08-01T16:22:06+0000,article,Books,News,"Books and Literature;Iglesias, Gabino;The Devil Takes You Home (Book)"
57,"Madison Underwood was thrilled to learn she was pregnant. But when a rare defect in the developing fetus threatened her life, she was thrust into post-Roe chaos.","CHATTANOOGA, Tenn. — Madison Underwood was lying on the ultrasound table, nearly 19 weeks pregnant, when the doctor came in to say her abortion had been canceled.",‘They’re Just Going to Let Me Die?’ One Woman’s Abortion Odyssey,2022-08-01T16:24:49+0000,article,U.S.,News,internal-sub-only;Abortion;Birth Defects;States (US);Tennessee;Georgia;Roe v Wade (Supreme Court Decision);Dobbs v Jackson Women's Health Organization (Supreme Court Decision);audio-neutral-informative
