,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
11,"Bear with us. We know this sounds bonkers, but it really does work.",Homemade pizza is great. A 500-degree oven in August is not.,Make Pizza … On Your Grill,2020-08-01T09:00:12+0000,article,At Home,News,Quarantine (Life and Culture);Pizza;Cooking and Cookbooks;Content Type: Service
12,"Slowly, scientists are learning how lianas quickly climb.","Wood is typically thought of as stiff and rigid, but some wood, in the race upward to access the best sunlight, twists. Lianas, or woody vines, are concentrated in tropical forests; they possess a narrow stem that lets them climb to the top of the canopy, more than 100 feet above the ground, as quickly as possible by twisting their way around tree trunks. Basking in the sun at the top, these vines flower, fruit and lay out new leaves as they photosynthesize.",How Woody Vines Do the Twist,2020-08-01T09:00:15+0000,article,Science,News,Trees and Shrubs;Forests and Forestry;your-feed-science
13,New York parents of means are seeking less congested classrooms near their second homes in the Hamptons and Hudson Valley. Not everyone is happy about this.,"Carlie Lawrence, 42, a fashion executive and mother of two from Manhattan, was facing the same fear that seemingly every parent of school-age children has these days: what if schools don’t open in the fall?",The Little Fraught Schoolhouse,2020-08-01T09:00:15+0000,article,Style,News,Education (K-12);Private and Sectarian Schools;Children and Childhood;Coronavirus Reopenings;Hamptons (NY);Hudson River Valley (NY);Coronavirus (2019-nCoV);High Net Worth Individuals;Second Homes and Non-Primary Residences
14,"Nearly two-thirds of GEDmatch’s users opt out of helping law enforcement. For a brief window this month, that didn’t matter.","The peculiar matches began early on a Sunday morning. Across the world, genealogists found that they had numerous new relatives on GEDmatch, a website known for its role in helping crack the Golden State Killer case.",Why a Data Breach at a Genealogy Site Has Privacy Experts Worried,2020-08-01T09:00:15+0000,article,Technology,News,"Genealogy;Forensic Science;Genetics and Heredity;Computer Security;DNA (Deoxyribonucleic Acid);GEDMatch;Computers and the Internet;Cyberattacks and Hackers;Murders, Attempted Murders and Homicides;GEDmatch Inc"
15,Federal agencies suggest caution in U.S. bat research to avoid transmitting the novel coronavirus to wildlife.,"Many people worry about bats as a source of viruses, including the one that has caused a worldwide pandemic. But another question is surfacing: Could humans pass the novel coronavirus to wildlife, specifically North American bats?","Can Humans Give Coronavirus to Bats, and Other Wildlife?",2020-08-01T09:00:16+0000,article,Science,News,"Coronavirus (2019-nCoV);Bats;EcoHealth Alliance;Fish and Wildlife Service;Lancet, The (Journal);North America;your-feed-science;United States Geological Survey"
16,Critics say the First Step Act is being applied too arbitrarily by judges who are taking a hard line when it comes to revisiting nonviolent drug sentences.,"WASHINGTON — Lazelle Maxwell, 48, is nearly 12 years into a 30-year sentence for a nonviolent crack cocaine charge, a penalty exacerbated by previous run-ins with law enforcement that led to his designation as a career offender.",Law to Reduce Crack Cocaine Sentences Leaves Some Imprisoned,2020-08-01T09:00:17+0000,article,U.S.,News,"Mandatory Sentencing;Cocaine and Crack Cocaine;Criminal Justice;Drug Abuse and Traffic;Prisons and Prisoners;Law and Legislation;Probation and Parole;Sentences (Criminal);Black People;Blacks;United States Sentencing Commission;Wesleyan University;Trump, Donald J"
17,Groups of fraternity brothers and sorority sisters are working to kick their organizations off campus.,"In the past month, hundreds of students have dropped out of their fraternities and sororities at Vanderbilt University. They have gathered, digitally, using group-run Instagram activist pages. They have written searing op-eds condemning their own organizations for the student newspaper, The Vanderbilt Hustler.",The War on Frats,2020-08-01T09:00:18+0000,article,Style,News,Fraternities and Sororities;Colleges and Universities;George Floyd Protests (2020);Discrimination;Race and Ethnicity;Social Media;Vanderbilt University;your-feed-selfcare;Nashville (Tenn);United States
18,"Young Russians are partying again, seeking a return to normal life and willing to risk a coronavirus surge. “We are people, not robots, and want to have a life,” said a bar patron (and doctor).","MOSCOW — When Nest, a cramped Moscow cocktail lounge, reopened for business in late June after more than two months of lockdown, it offered free masks and antiseptic lotion at the entrance to help calm any fears drinkers might have about sitting just inches from each other around tiny round tables.",‘Cocktails and Masks Don’t Really Go Together’,2020-08-01T09:00:20+0000,article,World,News,Masks;Coronavirus (2019-nCoV);Moscow (Russia);Russia;Bars and Nightclubs
19,Game publishers are digging through their vaults to remake or remaster popular titles in a bid to kindle players’ nostalgia.,"Nostalgia has always been a powerful source of revenue for Hollywood. Turns out, it’s equally lucrative for video games.","Like Old Hollywood Movies, Video Games Get a Polish for New Audiences",2020-08-01T09:00:24+0000,article,Business Day,News,"Computer and Video Games;Capcom Co;Square Enix;Video Recordings, Downloads and Streaming;PlayStation (Video Game System);Final Fantasy VII Remake (Video Game)"
20,Germany has woken up to a problem of far-right extremism in its elite special forces. But the threat of neo-Nazi infiltration of state institutions is much broader.,"GÜSTROW, Germany — The plan sounded frighteningly concrete. The group would round up political enemies and those defending migrants and refugees, put them on trucks and drive them to a secret location.",Body Bags and Enemy Lists: How Far-Right Police Officers and Ex-Soldiers Planned for ‘Day X’,2020-08-01T09:00:24+0000,article,World,News,"Nordkreuz;Neo Nazi Groups;Alternative for Germany;Germany;Fringe Groups and Movements;Gross, Marko;Murders, Attempted Murders and Homicides"
21,"Despite their disparate backgrounds, the Illinois Democrat has carved out a public life most evocative of the man she could join on the presidential ticket.","Senator Tammy Duckworth, like the man she might serve as vice president, prizes loyalty in her ranks and occasional mischief in her workplace.",Tammy Duckworth Is Nothing and Everything Like Joe Biden,2020-08-01T09:00:26+0000,article,U.S.,News,"Duckworth, L Tammy;Biden, Joseph R Jr;Presidential Election of 2020;Vice Presidents and Vice Presidency (US);Illinois;Veterans;United States Defense and Military Forces;Democratic Party"
22,"Overcrowding, not density, has defined many coronavirus hot spots. Service workers’ quarters skirting Silicon Valley are no exception.","It was not surprising when three-quarters of the house tested positive. There were 12 people in three bedrooms, with a bathroom whose door frequently required a knock and a kitchen where dinnertime shifts extended from 5 p.m. well into the evening.","12 People in a 3-Bedroom House, Then the Virus Entered the Equation",2020-08-01T09:00:26+0000,article,Business Day,News,Real Estate and Housing (Residential);Renting and Leasing (Real Estate);Affordable Housing;Coronavirus (2019-nCoV);Quarantines;San Mateo (Calif);Silicon Valley (Calif);Labor and Jobs;Income Inequality;Service Industries;Urban Areas
23,"In skeleton, the headfirst Olympic sledding sport, the opportunity for unlimited training on the track can be a huge advantage. But Canadian Olympians who had such access believe it was bad for their brains.","The chance to host the 2010 Winter Games was supposed to be a godsend for Canadian athletes who compete in skeleton, the headfirst sled run down a twisting track.",This Sledding Team Trained Hard for Gold in 2010. Some Members Regret It.,2020-08-01T09:00:27+0000,article,Sports,News,"Skeleton (Sport);Traumatic Brain Injury;Concussions;Olympic Games (2010);Uhlaender, Katie;Hollingsworth, Mellisa;Mental Health and Disorders"
24,"The world’s largest vaccine producer, the Serum Institute, announced a plan to make hundreds of millions of doses of an unproven inoculation. It’s a gamble with a huge upside. And huge risks.","PUNE, India — In early May, an extremely well-sealed steel box arrived at the cold room of the Serum Institute of India, the world’s largest vaccine maker.",Indian Billionaires Bet Big on Head Start in Coronavirus Vaccine Race,2020-08-01T09:00:27+0000,article,World,News,Serum Institute of India;Vaccination and Immunization;Coronavirus (2019-nCoV);Clinical Trials;India;AstraZeneca PLC;Oxford University
25,The pandemic has inspired a flurry of new and novel items — and given ordinary ones new meanings.,"Plastic bubbles that hover over restaurant tables. Rods for contactless elevator-button-pushing. Portable seats that attach to lampposts, for shoppers waiting outside crowd-controlled stores. Dresses with skirts that have a six-foot radius. Podlike enclosures to keep gym-goers separate. A plastic sleeve that enables hugging at nursing homes. Masks in every imaginable form.",The Strange Lives of Objects in the Coronavirus Era,2020-08-01T09:01:05+0000,article,Arts,News,Archives and Records;Design;Collectors and Collections;Museums;Coronavirus (2019-nCoV);Quarantine (Life and Culture)
26,"In a televised speech, Ayatollah Ali Khamenei, Iran’s supreme leader, said that negotiating with Washington over his country’s nuclear program would only help President Trump get re-elected.","Iran’s supreme leader, Ayatollah Ali Khamenei, has said in a televised address that Iran will expand its nuclear program and will not negotiate with the United States, doubling down on his defiance of the Trump administration’s “maximum pressure” policy.","Iran Will Expand Nuclear Program and Won’t Talk to U.S., Ayatollah Says",2020-08-01T09:46:59+0000,article,World,News,"Iran;Khamenei, Ali;Embargoes and Sanctions;United States International Relations;Nuclear Weapons;Trump, Donald J"
27,Thousands in Berlin protest Germany’s coronavirus measures. The virus is picking up speed in the Midwest. A summer camp in Georgia apologizes for hosting a retreat after hundreds who attended were infected.,Read our live Coronavirus Pandemic coverage here. ,"Infections Swamp the U.S., Which Recorded 42% of All Its Coronavirus Cases in July",2020-08-01T12:00:07+0000,article,World,News,Coronavirus (2019-nCoV)
28,The government has leveraged anger over the collapse of Genoa’s Morandi Bridge to take back control of the nation’s highways. But critics say the deal sends a troubling message to investors.,"ROME — Less than two years after the collapse of the Morandi Bridge in Genoa killed 43 people, Italy will draw a line under the tragedy on Monday when it inaugurates a replacement. But that public celebration has been accompanied by a behind-the-scenes deal that will reshape the running of Italy’s highways as it exacts retribution on the former bridge’s managers.","Italy Draws a Line Under Genoa Tragedy, Shunting Aside the Benettons",2020-08-01T12:49:39+0000,article,World,News,Politics and Government;Infrastructure (Public Works);Bridges and Tunnels;Privatization;Roads and Traffic;Tolls;Regulation and Deregulation of Industry;Autostrade SpA;Benetton Group SpA;Five Star Movement (Italy);Genoa (Italy);Italy
29,"The tropical storm is expected to be upgraded to a hurricane again overnight and may hit Florida’s coast, further testing a state that has been battered by the coronavirus pandemic.",,Isaias Churns Toward Florida After Hitting Bahamas,2020-08-01T12:50:22+0000,article,U.S.,News,Hurricanes and Tropical Storms;Coronavirus (2019-nCoV)
30,"Yasmin Fahr’s sheet-pan baked feta, Angela Dimayuga’s black cherry-pistachio salad, and more recipes.","The week’s most popular dishes include Yasmin Fahr’s sheet-pan baked feta with broccolini, tomatoes and lemon (above), Angela Dimayuga’s black cherry-pistachio salad with charred scallion vinaigrette and Yewande Komolafe’s spicy cucumbers with yogurt, lemon and herbs. Find more recipes in the collection below.",The Magic of Baked Feta,2020-08-01T12:56:25+0000,article,Admin,News,
31,"He challenged redlining banks, employers who discriminated in hiring and, early in his career, Southern counties that thwarted Black voters.","Robert Gnaizda, a lawyer who gained a national reputation defending the civil and economic rights of the poor and minority groups so successfully that lawsuits against their adversaries often proved unnecessary, died on July 11 in San Francisco. He was 83.","Robert Gnaizda, Lawyer Who Fought for Social Justice, Dies at 83",2020-08-01T13:07:35+0000,article,U.S.,Obituary (Obit),"Gnaizda, Robert (1936-2020);Deaths (Obituaries);Suits and Litigation (Civil);Black People;Blacks;Race and Ethnicity;Civil Rights Movement (1954-68);Legal Profession;Banking and Financial Institutions"
32,"Stigmatized, out of work and facing dangers, migrant laborers are returning by the thousands — and may be fueling a growing outbreak in Ethiopia.","ADDIS ABABA, Ethiopia — Unemployed and shunned as possible coronavirus carriers, Ethiopian migrant laborers are returning home by the thousands, placing a huge strain on Ethiopia’s poorly equipped medical system.","Ethiopian Workers Are Forced to Return Home, Some With Coronavirus",2020-08-01T13:39:06+0000,article,World,News,Coronavirus (2019-nCoV);Foreign Workers;Migrant Labor (Non-Agriculture);Immigration and Emigration;Quarantines;Ethiopia;Djibouti;Yemen
33,"As August arrives, you can learn how an author conjured Elizabethan England and engage your children’s five senses in a mystery game.",Here is a sampling of the week’s events and how to tune in (all times are Eastern). Note that events are subject to change after publication.,Spend Time with Shakespeare’s Family and Try a Taste Test,2020-08-01T14:00:05+0000,article,At Home,News,"Quarantine (Life and Culture);O'Farrell, Maggie;Shakespeare, William;Oursler, Tony;Gladwell, Malcolm;Sittenfeld, Curtis;Ballet Hispanico;Children's Museum of Manhattan;Clay Studio, The (Philadelphia, Pa)"
34,New York issued guidelines for how residential buildings should safely operate — but there no consequences for failing to comply.,"Q: I live in a Manhattan rental building and staff aren’t wearing masks anymore, much less screening visitors. The building has been lax the whole pandemic, but it’s gotten particularly bad in the last two weeks. I can’t force our neighbors to wear masks, but I am often on the elevator with three or four people, without enough room to safely socially distance. In response to an email, management said, “We can’t enforce anything,” and ignored my second email. I am feeling very unsafe. What can I do?",How Do I Get My Landlord to Follow Covid-19 Rules?,2020-08-01T14:00:06+0000,article,Real Estate,News,Real Estate and Housing (Residential);Coronavirus (2019-nCoV);Coronavirus Reopenings;Coronavirus Risks and Safety Concerns
35,"After fending off international criticism on rainforest destruction, President Jair Bolsonaro caved to pressure and took steps to curb deforestation and forest fires.","RIO DE JANEIRO — A year ago, as fires engulfed the Amazon, President Jair Bolsonaro of Brazil reacted to criticism from abroad with indignation: “The Amazon is ours,” he said, arguing that the fate of the rainforest was for his country to decide.","Under Pressure, Brazil’s Bolsonaro Forced to Fight Deforestation",2020-08-01T14:04:15+0000,article,World,News,"Forests and Forestry;Wildfires;Environment;Bolsonaro, Jair (1955- );Brazil;Indigenous People;AMAZON JUNGLE"
36,House Republicans are on the defensive in suburban strongholds as voters reject President Trump’s handling of the coronavirus.,"BALLWIN, Mo. — For Heather Vaughn, a substitute teacher and graduate student, the decision last month to place the black sign with colorful lettering in her front yard — the one that said, “Black Lives Matter” and “Science is Real” — felt like an act of courage.","Alienated by Trump, Suburban Voters Sour on G.O.P. in Battle for the House",2020-08-01T14:15:25+0000,article,U.S.,News,"United States Politics and Government;Elections, House of Representatives;Republican Party;House of Representatives;Trump, Donald J;St Louis (Mo);Omaha (Neb);Houston (Tex);Suburbs"
37,"States like Missouri, Illinois and Wisconsin are riding a frustrating seesaw during the pandemic, with new coronavirus cases rising again after apparent progress.","CHICAGO — First, the Pacific Northwest and the Northeast were hit hardest as the coronavirus tore through the nation. Then it surged across the South. Now the virus is again picking up dangerous speed in much of the Midwest — and in states from Mississippi to Florida to California that thought they had already seen the worst of it.","After Plummeting, the Virus Soars Back in the Midwest",2020-08-01T14:19:33+0000,article,U.S.,News,Coronavirus (2019-nCoV);Disease Rates;States (US);Midwestern States (US)
38,The Trump administration has said the video app poses security concerns because of its Chinese ownership.,"ByteDance, the Chinese internet giant that owns TikTok, has offered to sell all of the popular video app’s American operations as a way to save the business from being banned by the Trump administration, a person with knowledge of the matter said on Saturday.",ByteDance Said to Offer to Sell TikTok’s U.S. Operations,2020-08-01T14:40:31+0000,article,Technology,News,"Mergers, Acquisitions and Divestitures;Mobile Applications;TikTok (ByteDance);United States Politics and Government"
39,Friends remember his jokes and his dancing as well as his medical care. He died of the novel coronavirus.,This obituary is part of a series about people who have died in the coronavirus pandemic. Read about others here.,"Dr. Eddie Negrón, a Physician Full of Fun, Is Dead at 69",2020-08-01T14:59:55+0000,article,Obituaries,Obituary (Obit),"Deaths (Obituaries);Coronavirus (2019-nCoV);Doctors;Negron, Eddie (1950-2020)"
40,"Emily Cox and Henry Rathvon, what should we call an erudite brace of acrostic constructors?","ACROSTIC — Today’s passage concerns one of my favorite language categories: collective or group nouns, also known as “terms of venery.” Apparently, many of them were coined centuries ago as hunting terms, and the Latin root ven-, from Venus, applies to the thrill of the chase, be it for love or, well, death.",Variety: Acrostic,2020-08-01T15:00:01+0000,article,Crosswords & Games,News,"Crossword Puzzles;Cox, Emily (Crossword Constructor);Rathvon, Henry"
41,"Sabrina Ionescu, who was selected with the top draft pick by the Liberty, sprained her left ankle in a game against the Atlanta Dream.","Sabrina Ionescu accidentally stepped on Betnijah Laney’s foot near midcourt, then dropped to the floor after rolling her left ankle.",W.N.B.A. Rookie Showdown Halted by Ionescu Injury,2020-08-01T15:13:25+0000,article,Sports,News,"Basketball;Sports Injuries;Women's National Basketball Assn;Ionescu, Sabrina (1997- );New York Liberty;Atlanta Dream"
42,Bob Behnken and Doug Hurley are getting ready to splash down after two months in orbit.,[When to watch SpaceX’s next NASA launch of astronauts.],"SpaceX Crew Dragon Departs, Carrying NASA Astronauts Toward Home",2020-08-01T15:40:35+0000,article,Science,News,"National Aeronautics and Space Administration;Space Exploration Technologies Corp;Hurley, Douglas G;Behnken, Robert L;Space and Astronomy;Rocket Science and Propulsion;Private Spaceflight;Hurricanes and Tropical Storms;International Space Station;Gulf of Mexico"
43,"Three staffers and one player for the St. Louis Cardinals tested positive for the virus, prompting the postponement of a game Saturday and a doubleheader Sunday against the Brewers in Milwaukee.","Major League Baseball’s sputtering effort to play in a pandemic took another discouraging turn on Saturday when one St. Louis Cardinals player and three team staffers tested positive for the coronavirus, forcing the postponement of their weekend series in Milwaukee.",More Games Postponed With 4 More Coronavirus Cases for Cardinals,2020-08-01T15:46:50+0000,article,Sports,News,Baseball;Coronavirus (2019-nCoV);Major League Baseball;Milwaukee Brewers;St Louis Cardinals;Coronavirus Reopenings
44,A large club of Trump administration evictees have turned their bracingly bad experiences into a new genre: political revenge literature.,"It was the summer of 2016, and the Republican Party was about to nominate Donald J. Trump for president. Until then, many party members had aggressively opposed his candidacy. “I think he’s crazy,” Senator Lindsey Graham, Republican of South Carolina, said earlier that year. “I think he’s unfit for office.”","In Trumpworld, the Grown-Ups in the Room All Left, and Got Book Deals",2020-08-01T15:56:57+0000,article,U.S.,News,"Presidential Election of 2016;United States Politics and Government;Writing and Writers;Books and Literature;Bolton, John R;Manigault, Omarosa;Comey, James B;McCabe, Andrew G;Trump, Donald J;Spicer, Sean M (1971- )"
45,"Readers discuss a series of articles about the impact of the Americans With Disabilities Act, passed 30 years ago.",To the Editor:,Protecting the Rights of Those With Disabilities,2020-08-01T16:00:07+0000,article,Opinion,Letter,Disabilities;AMERICANS WITH DISABILITIES ACT
46,You can make paper flowers as elaborate or a simple as you’d like. A simple bloom is a good place to start.,"Paper flower-making is a popular craft that can result in blooms as complex and realistic as you want, from dahlias with 100 or more hand-cut, hand-curled crepe petals to coffee filter pom-pom carnations.",Turn the News Into a Rose,2020-08-01T16:00:11+0000,article,At Home,News,Quarantine (Life and Culture);Newspapers;Handicrafts;Content Type: Service
47,"With socially distanced gatherings now the norm, we talked to a few people about how they planned to celebrate one of Islam’s holiest days.","Most countries observed Eid al-Adha on Friday, and so a belated Eid Mubarak to all who celebrated one of the holiest days in Islam. It is meant to remind Muslims of their faithfulness to Allah and each other, through Zakat, one of the five pillars of the religion that focuses on charity.",Celebrating Eid al-Adha Amid a Pandemic,2020-08-01T16:10:44+0000,article,U.S.,News,Eid al-Adha;Coronavirus (2019-nCoV);Holidays and Special Occasions
48,"In Brandy Colbert’s “The Voting Booth,” a girl who’s been speaking out since age 7 helps a drummer make his voice heard.","I was an adult the first time I volunteered for a presidential campaign. It was in 2008 for Barack Obama. As naïve as it sounds, I felt I was helping America begin to fulfill its promise: to be a place where “all men are created equal.” Fast-forward to today, when America has never seemed farther away from keeping that promise. In a world with so much injustice, how do we maintain hope and a willingness to fight, without burning out, or simply giving in to the easier option of looking the other way?","For Two Teenagers on Election Day, the Political Gets Personal",2020-08-01T16:50:02+0000,article,Books,Review,"Books and Literature;The Voting Booth (Book);Colbert, Brandy (Author)"
49,"In Carrie Firestone’s “Dress Coded,” a middle school’s sexist dress code is more terrifying than the bears wandering through its woods.","The Connecticut town where 14-year-old Molly Frost is surviving the end of her eighth-grade year has a bear problem. Bears have taken to wandering into people’s backyards and through the woods near the middle school, forcing the local school board to address the issue and prompting Molly, the main character in Carrie Firestone’s DRESS CODED (Putnam, 320 pp., $17.99; ages 10 and up), to sometimes carry a bear stick for protection.","Tank Tops and Short Shorts and Bears, Oh My!",2020-08-01T16:51:38+0000,article,Books,Review,"Books and Literature;Dress Coded (Book);Firestone, Carrie"
50,Many of his aides and close allies are veteran Washington hands who have profited from advising big corporations. The Sanders-Warren wing of the party is not happy.,WASHINGTON — It was one of the few issues on which President Barack Obama and Vice President Joseph R. Biden Jr. disagreed — how far to go in limiting the influence of lobbyists in government.,Biden Faces Pressure From Left Over Influence Industry Ties,2020-08-01T16:54:34+0000,article,U.S.,News,"Presidential Election of 2020;United States Politics and Government;Campaign Finance;Lobbying and Lobbyists;Biden, Joseph R Jr;Trump, Donald J;Rubin, James P;Blinken, Antony J;Broidy, Elliott;Donilon, Thomas E;Dunn, Anita;Haines, Avril D;Salazar, Ken;Sullivan, Jacob J (1976- );Warren, Elizabeth;Sanders, Bernard;Democratic Party;Ricchetti, Steven"
51,"I was searching for facts, for a lost friend, and for what couldn’t be explained.",I. THE ROAD TO CASSADAGA,Talking to the Dead in the Sunshine State,2020-08-01T17:00:13+0000,article,Opinion,Op-Ed,Psychics and Fortune Tellers;Grief (Emotion);Florida;Religion and Belief;Cassadaga Spiritualist Camp
52,President Trump is talking about banning the app. TikTok may also sell its U.S. operations. Let’s sort through it all here.,What exactly is going on with TikTok?,What’s Going On With TikTok? Here’s What We Know,2020-08-01T17:48:09+0000,article,Technology,News,"Mobile Applications;Social Media;United States Politics and Government;Executive Orders and Memorandums;Mergers, Acquisitions and Divestitures;Computers and the Internet;TikTok (ByteDance);Trump, Donald J;China;Microsoft Corp"
53,"Demon sperm meets alien D.N.A., as President Trump teeters.",WASHINGTON — Macbeth has his doubts.,"Double, Double, Trump’s Toil, Our Trouble",2020-08-01T18:30:06+0000,article,Opinion,Op-Ed,"Cain, Herman;Trump, Donald J;Coronavirus Aid, Relief, and Economic Security Act (2020);Coronavirus (2019-nCoV);Presidential Election of 2020;United States Politics and Government;Masks;Stimulus (Economic)"
54,Students at Minerva spend four years entirely online. Is this the future of higher education?,"Hundreds of thousands of undergraduates in America won’t be allowed on their campuses this fall, or the campuses welcoming them will be hollowed-out, locked-down, revelry-leeched shadows of their former selves. What kind of college experience is that?",How to Go to College During a Pandemic,2020-08-01T18:30:06+0000,article,Opinion,Op-Ed,"Coronavirus (2019-nCoV);Minerva Project Inc;Colleges and Universities;E-Learning;Quarantine (Life and Culture);International Study and Teaching;Innovation;Kerrey, Bob;Nelson, Ben (1975- )"
55,"At Random House and elsewhere, including his own Summit imprint, he worked with James Baldwin, Marilyn French, Hunter S. Thompson and many others.","James Silberman, a revered book editor whose meticulousness, intuition and patience helped propel the publishing careers of a distinguished roster of authors, including James Baldwin, Marilyn French, Hunter S. Thompson and Alvin Toffler, died on July 26 at his home in Manhattan. He was 93.","James Silberman, Editor Who Nurtured Literary Careers, Dies at 93",2020-08-01T18:32:40+0000,article,Books,Obituary (Obit),"Silberman, James H;Deaths (Obituaries);Books and Literature;Book Trade and Publishing;Random House;Simon & Schuster Inc;Summit Books;Silberman, James H, Books"
56,"The couple’s investments, mostly in real estate, were worth at least $204 million and as much as $783 million.","Three years into their new careers as White House officials, Ivanka Trump, the president’s eldest daughter, and her husband, Jared Kushner, reported income of at least $36 million in 2019, according to financial disclosure reports made public on Friday.",Ivanka Trump and Jared Kushner Report Income of at Least $36 Million in 2019,2020-08-01T18:37:34+0000,article,Business Day,News,"Appointments and Executive Changes;United States Politics and Government;Kushner Cos;Trump International Hotel (Washington, DC);Income;Kushner, Jared;Trump, Ivanka;Trump, Donald J"
